Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;41518;1219;0;45597;0;0;0;46816;-48048;-45;0;0;-109;-48203;-1387;8;0;-2237;-2135;-13;1534;9728;-139;6745;5358;0;5358;0;0;5358;0
BANIF;20255;b1;;C;3;SAO PAULO;SP;41518;32229;0;5173;1170;7741;0;46314;-23372;-5851;0;0;-21545;-50767;-4454;463;103;-10580;-14025;-78;-13;1085;-7607;-30651;-35105;1010;-34095;-247;0;-34341;0
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;41518;43229;0;1839;0;0;0;45067;-23058;0;0;0;-9582;-32641;12426;0;0;-395;-4378;-1011;0;714;-712;-5782;6645;0;6645;-2656;0;3989;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;41518;984;0;41499;0;0;2034;44518;-39005;-2604;0;0;303;-41306;3212;26;0;-4909;-2293;-5;1865;7416;-561;1539;4751;56;4807;-15;0;4791;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;41518;36967;0;7313;0;0;21;44300;-8870;-3761;0;0;-7382;-20012;24288;9062;2802;-11374;-12610;-190;0;2287;-8242;-18265;6023;2412;8434;-828;0;7606;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;41518;32830;0;10850;0;0;0;43679;-13591;-798;0;0;-5905;-20294;23385;5414;2666;-9964;-7116;-119;0;920;-5265;-13465;9920;3;9923;-434;0;9489;0
BMW;51420;n1;;C;3;SAO PAULO;SP;41518;25253;5666;316;11916;0;0;43151;-8688;-15601;-4847;0;-3506;-32643;10508;0;1534;-2256;-4326;-533;0;442;-4712;-9851;657;0;657;-587;0;70;0
CSILATINA ARRENDAMENTO MERCANTIL S.A.;5883884;n1;;I;3;BARUERI;SP;41518;0;44145;0;-1724;0;0;42421;0;-4466;-30590;0;26;-35029;7391;130;0;-2891;-1207;-345;0;11596;-11922;-4641;2750;0;2750;0;0;2750;0
CONFIDENCE;51671;b2;;C;2;BARUERI;SP;41518;0;0;771;78;41469;0;42319;0;0;0;0;0;0;42319;1121;0;-15135;-22760;-2744;0;27309;-13027;-25237;17082;-414;16667;-6318;-772;9577;0
SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7747410;n1;;I;2;BARUERI;SP;41518;38974;0;147;0;0;0;39121;-845;0;0;0;-13616;-14461;24660;2064;2183;-849;-2966;-2012;0;0;-327;-1906;22755;0;22755;-9068;0;13687;0
AGIPLAN FINANCEIRA S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO;13660104;n1;;I;2;PORTO ALEGRE;RS;41518;36349;0;646;0;0;0;36995;-1425;0;0;0;-8860;-10285;26710;3;191;-1571;-7992;-1604;0;0;-15;-10987;15722;-88;15635;-5956;0;9679;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;41518;29335;0;7303;0;0;3;36640;-8468;-1902;0;0;-3905;-14275;22365;6120;1483;-10243;-8099;-100;0;748;-6351;-16443;5922;8;5930;-476;0;5454;0
BANCO A.J. RENNER S.A.;92874270;b1;;I;2;PORTO ALEGRE;RS;41518;32971;0;2540;0;0;0;35512;-12204;0;0;0;-6114;-18318;17194;2457;3373;-5275;-7686;-1601;50;73;-4;-8613;8581;6;8587;-3368;-32;5187;0
NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;4379829;n1;;I;2;CURITIBA;PR;41518;29189;0;5657;0;0;0;34847;-8109;0;0;0;-10874;-18983;15863;1838;32;-287;-9306;-1317;0;159;-2056;-10937;4927;0;4927;-2081;0;2845;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;41518;1048;0;33735;0;0;0;34783;-33759;0;0;0;-123;-33883;900;1;0;-2105;-1182;-12;855;2165;-86;-364;536;2919;3455;0;0;3455;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAIBA - SICREDI VANGUARDA PR/SP;78414067;b3S;;I;2;MEDIANEIRA;PR;41518;27528;0;6517;0;0;19;34065;-7990;-2588;0;0;-4196;-14774;19290;7107;1805;-7967;-7370;-145;0;834;-5375;-11111;8179;-110;8070;-552;0;7517;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;;I;1;CURITIBA;PR;41518;18188;0;15504;0;0;0;33693;0;-472;0;0;-343;-815;32877;499;0;-4974;-3541;-1615;0;428;-6474;-15677;17200;0;17200;-9434;0;7767;0
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;41518;16696;5884;10845;0;0;0;33424;-14694;-1875;-5588;0;-3749;-25905;7519;129;235;-3362;-2410;-492;0;1500;-317;-4717;2802;-37;2765;-1804;0;961;-1765
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;41518;4495;0;28385;0;0;0;32880;-31315;0;0;0;-20;-31335;1545;0;0;-3553;12785;0;0;361;-11112;-1518;27;4;31;0;0;31;0
LEASEPLAN ARRENDAMENTO MERCANTIL S.A.;4836002;n1;;I;3;BARUERI;SP;41518;0;32655;0;0;0;0;32655;0;-4813;-20854;0;-666;-26333;6322;1230;0;-3195;-1714;-1861;0;1019;-620;-5141;1181;-4;1177;-135;0;1042;0
FATOR;50122;b1;;C;2;SAO PAULO;SP;41518;2757;0;21939;7836;0;0;32532;-18943;0;0;0;-106;-19048;13483;15059;0;-17374;-12236;-2138;8640;4247;-541;-4343;9141;755;9895;-602;0;9293;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;;I;1;FLORIANOPOLIS;SC;41518;29429;0;2993;0;0;0;32422;-11;-3577;0;0;-5358;-8946;23476;3;379;-8268;-3050;-1160;0;93;-403;-12405;11071;2;11073;-4470;0;6604;0
SCANIA BANCO S.A.;11417016;b2;;I;3;SAO BERNARDO DO CAMPO;SP;41518;27101;3025;1521;0;0;0;31647;-1375;-12288;-1941;0;-14798;-30402;1246;108;689;-2857;-2880;-838;837;0;-471;-5411;-4166;192;-3974;1879;0;-2095;0
BANCO GERADOR S.A.;10664513;b1;;I;2;RECIFE;PE;41518;16640;0;2709;10428;0;0;29776;-5558;-3236;0;0;-6789;-15584;14193;2423;489;-2862;-9992;-1135;0;1157;-436;-10357;3836;0;3836;-1440;0;2396;0
CAIXA GERAL;51815;b1;;C;3;SAO PAULO;SP;41518;16232;0;12973;-334;605;0;29477;-12250;-1196;0;0;-119;-13565;15912;11449;0;-11400;-11482;-1891;0;847;-3642;-16118;-206;0;-206;-812;0;-1019;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;;I;3;GUARULHOS;SP;41518;28672;0;599;58;0;0;29329;-8803;0;0;0;-8507;-17310;12019;4;5431;-2772;-5438;-1419;0;741;-1296;-4747;7272;-1514;5758;-2719;0;3039;0
COOPERATIVA CENTRO BRASILEIRA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE LTDA.;37395399;b3S;;I;2;GOIANIA;GO;41518;25006;0;4226;0;0;0;29232;-7489;0;0;0;-1114;-8602;20630;649;250;-4670;-4577;-62;0;175;-446;-8681;11949;33;11982;-33;0;11949;-2501
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;;I;1;SAO PAULO;SP;41518;14623;0;12652;0;0;0;27274;0;-1946;0;0;-9231;-11177;16097;0;1046;-5724;-3677;-1288;0;118;-276;-9802;6295;0;6295;-1156;-244;4895;-3460
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;41518;13517;0;13661;0;0;0;27177;-13326;0;0;0;-187;-13513;13664;828;885;-5132;-5215;-80;0;361;-920;-9273;4391;45;4436;-32;0;4403;-1617
BANCO SEMEAR S.A.;795423;b1;;I;2;BELO HORIZONTE;MG;41518;25379;0;1579;0;0;0;26958;-6308;0;0;0;-12162;-18470;8488;14;1066;-1142;-8198;-251;0;3621;-2300;-7189;1299;386;1685;-671;0;1013;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;41518;13826;0;12890;0;0;0;26716;-10392;-771;0;0;-1619;-12781;13934;3079;358;-4742;-2621;-47;0;403;-2072;-5641;8293;-518;7775;-282;0;7493;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;41518;18481;0;8127;0;0;0;26608;-8983;-1380;0;0;-1734;-12097;14511;4144;1141;-6349;-4780;-88;0;586;-3838;-9184;5327;-16;5311;-319;0;4992;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;;I;1;VITORIA;ES;41518;13025;0;13391;0;0;0;26415;-212;-6641;0;0;-3708;-10561;15854;274;388;-7382;-4009;-999;0;4444;-260;-7544;8311;779;9090;-3294;0;5796;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DE SAÚDE E EMPRESÁRIOS LTDA;2398976;b3S;;I;2;LONDRINA;PR;41518;16436;0;9730;0;0;0;26166;-8298;-196;0;0;-605;-9098;17068;307;150;-5390;-2965;-25;0;0;-381;-8304;8763;0;8763;-9;-165;8589;-5173
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;41518;21938;0;4030;0;0;0;25968;-6447;-820;0;0;-414;-7682;18286;578;1738;-3873;-3404;-57;60;24;-1575;-6509;11778;144;11922;0;0;11922;-1850
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;41518;18726;0;7133;17;0;0;25875;-3971;-7905;0;0;-4348;-16224;9651;3244;896;-3930;-3296;-100;0;6797;-5031;-1421;8230;1;8231;-558;0;7673;0
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;41518;10709;0;10892;3201;997;0;25800;-19989;-1242;0;0;-2522;-23752;2048;3169;418;-7732;-7730;-290;2192;2545;-663;-8091;-6043;571;-5472;3063;0;-2410;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;;I;2;DOURADOS;MS;41518;21078;0;4635;0;0;1;25713;-4622;-2187;0;0;-2856;-9664;16048;3371;1352;-5798;-4594;-97;0;1315;-3628;-8079;7969;-14;7955;-414;0;7541;0
STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO;11932017;b2;;I;3;SAO PAULO;SP;41518;0;0;24532;-3941;4911;0;25502;-12712;-55;0;0;0;-12767;12735;12056;0;-8887;-4167;-1034;0;160;-2951;-4822;7913;0;7913;-2880;-749;4284;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;41518;19376;0;5937;0;0;8;25321;-5004;-2212;0;0;-3128;-10343;14978;4256;1950;-6218;-5344;-101;0;1137;-3516;-7836;7142;117;7259;-367;0;6892;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO GAÚCHO - SICREDI PLANALTO GAÚCHO;88038260;b3S;;I;2;CRUZ ALTA;RS;41518;19639;0;5340;0;0;0;24979;-4553;-2701;0;0;-5133;-12387;12592;2459;779;-4384;-2009;-51;0;760;-2326;-4773;7820;-36;7784;-398;0;7386;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB CREDICOONAI.;53923116;b3S;;I;2;RIBEIRAO PRETO;SP;41518;21086;0;2600;0;0;151;23837;-4549;-4071;0;0;-5116;-13735;10102;280;698;-3284;-4061;-26;0;950;-878;-6321;3780;0;3780;0;0;3780;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;41518;11140;0;12313;0;0;0;23453;-6443;-4811;0;0;-4699;-15952;7501;222;253;-2882;-512;-137;0;3241;-484;-297;7203;44;7247;-539;0;6708;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;;I;2;LINHARES;ES;41518;22047;0;1205;0;0;0;23253;-3525;-1511;0;0;-6467;-11503;11750;1149;1699;-3366;-3038;-55;0;618;-755;-3749;8000;22;8022;-102;0;7921;0
FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;411939;n1;;I;2;JUNDIAI;SP;41518;21475;0;1344;0;0;0;22820;-4574;0;0;0;-1519;-6093;16727;1397;0;-596;-6887;-910;0;0;-4071;-11068;5659;67;5726;-2745;0;2981;-379
PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1800019;n1;;I;2;PORTO ALEGRE;RS;41518;23366;0;-641;0;0;0;22725;-4190;0;0;0;-5914;-10104;12621;3;875;-2274;-8363;-973;0;823;-1082;-10992;1629;0;1629;0;0;1629;0
VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5192316;n1;;I;2;SANTO CRISTO;RS;41518;22262;0;147;0;0;0;22409;-2546;0;0;0;-7775;-10321;12088;529;488;-381;-10509;-902;0;13;-21;-10782;1305;0;1305;-514;0;791;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;;I;2;ERECHIM;RS;41518;17570;0;4371;0;0;0;21942;-6030;-1142;0;0;-2230;-9402;12540;3291;902;-5973;-3505;-152;0;1469;-4913;-8881;3658;-14;3645;-227;0;3418;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;;I;2;FLORIANOPOLIS;SC;41518;18836;0;3020;0;0;0;21856;-7442;0;0;0;-2151;-9593;12263;836;204;-3425;-2984;-21;0;79;-445;-5755;6508;0;6508;-106;0;6402;-1944
BANCO TRICURY S.A.;57839805;b2;;I;2;SAO PAULO;SP;41518;16089;0;5626;0;0;0;21715;-9709;0;0;0;20;-9689;12027;62;59;-1567;-2598;-841;-129;114;-10;-4910;7117;579;7696;-3125;0;4571;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;;I;2;MARINGA;PR;41518;17695;0;2957;0;0;0;20652;-5377;-79;0;0;-2111;-7567;13085;1979;1455;-5260;-6041;-70;0;1;-703;-8638;4447;2;4449;-147;0;4302;-1000
SOROCRED   CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;4814563;n1;;I;2;BARUERI;SP;41518;20373;0;187;0;0;0;20560;-2594;0;0;0;-9149;-11744;8816;3516;3078;-871;-6922;-1090;0;593;-980;-2676;6140;-305;5835;-2172;0;3663;-413
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;;I;2;SANTA MARIA;RS;41518;16334;0;3496;0;0;1;19831;-4913;-1910;0;0;-2540;-9363;10468;3155;966;-4793;-3128;-87;0;530;-3236;-6594;3874;-21;3853;-270;0;3583;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32995755;b3S;;I;2;TANGARA DA SERRA;MT;41518;16718;0;2719;0;0;0;19438;-2944;-2999;0;0;-2687;-8630;10808;2793;1062;-4028;-3421;-69;0;2906;-4278;-5035;5773;351;6124;-322;0;5801;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;;I;3;SAO PAULO;SP;41518;1941;0;9094;8358;0;0;19392;-2812;-2036;0;-3936;107;-8677;10715;7279;0;-8216;-5755;-1323;0;3301;-3374;-8089;2627;-191;2436;-2505;0;-69;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35571249;b3S;;I;2;JOAO PESSOA;PB;41518;16362;0;3026;0;0;0;19388;-5433;0;0;0;-3258;-8691;10697;316;577;-2044;-813;-26;0;388;-955;-2558;8139;-2;8137;-1;-89;8047;-3403
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;;I;2;RODEIO BONITO;RS;41518;16193;0;3081;0;0;1;19275;-4585;-684;0;0;-1822;-7090;12185;2634;898;-4969;-3356;-48;0;667;-2235;-6408;5776;-5;5772;-193;0;5579;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;41518;8392;0;10821;0;0;0;19214;-9308;-4739;0;0;-2104;-16151;3062;87;90;-1214;-855;-27;0;675;-193;-1438;1624;0;1624;0;0;1624;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;41518;11095;0;8052;0;0;0;19148;0;-6114;0;0;-1479;-7592;11556;1204;0;-10248;-2890;-1100;0;8478;-903;-5459;6096;112;6208;-920;0;5288;-5452
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT;70431630;b3S;;I;2;JUINA;MT;41518;17334;0;1800;0;0;0;19134;-1357;-1965;0;0;-2593;-5915;13219;2528;2153;-4822;-3353;-78;0;878;-2972;-5665;7554;39;7592;-294;0;7299;0
BANCO FICSA S.A.;61348538;b1;;I;2;SAO PAULO;SP;41518;11402;0;8149;-590;0;0;18960;-9113;-2393;0;0;-5395;-16901;2060;50;5;-1995;-14613;-689;0;2169;-2596;-17669;-15609;1183;-14426;5758;0;-8668;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;;I;2;SAO PAULO;SP;41518;17159;0;1633;0;3;0;18795;-8970;0;0;0;-1143;-10113;8682;183;12;-3686;-4915;-671;0;2715;-1407;-7769;913;169;1082;303;0;1385;0
MIZUHO;51554;b1;;I;3;SAO PAULO;SP;41518;6672;0;12167;-1398;1274;0;18715;-5788;-645;0;0;-777;-7210;11506;131;0;-8494;-7362;-755;511;6797;-1799;-10972;534;0;534;101;-475;160;0
BANCO MONEO S.A.;7441209;b2;;I;2;CAXIAS DO SUL;RS;41518;17838;0;519;0;0;0;18358;0;-5501;0;0;-4105;-9606;8752;418;102;-2601;-1040;-631;0;0;-316;-4069;4683;197;4880;-2022;0;2857;0
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;;I;3;RIO DE JANEIRO;RJ;41518;0;0;18063;278;0;0;18342;0;-15;0;0;0;-15;18327;59111;265;-11998;-42358;-5390;0;2982;-2797;-184;18143;1;18144;-6924;0;11220;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;;I;2;VENDA NOVA DO IMIGRANTE;ES;41518;16669;0;1560;0;0;0;18229;-3807;-985;0;0;-816;-5609;12620;814;1743;-3980;-3179;-55;0;222;-509;-4944;7676;15;7691;-86;0;7605;0
BANCO KDB DO BRASIL S.A.;7656500;b1;;I;3;SAO PAULO;SP;41518;2287;0;14883;0;1003;0;18173;-1172;-7200;0;0;96;-8276;9898;271;0;-1415;-825;-473;0;0;-28;-2469;7428;7;7436;-1311;0;6124;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;41518;3020;0;15053;0;0;0;18072;-15326;0;0;0;74;-15252;2820;85;0;-2384;2582;-8;0;2;-632;-354;2466;0;2466;-2;-65;2399;-1784
ICAP DO BRASIL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;9105360;n2;;I;3;RIO DE JANEIRO;RJ;41518;351;0;16221;1340;0;0;17913;-7419;-22;0;0;-15;-7455;10457;19216;1915;-6012;-21998;-2137;0;259;-1877;-10634;-177;0;-177;0;0;-177;0
BANCO AZTECA DO BRASIL S.A.;9391857;b1;;I;3;RECIFE;PE;41518;17073;0;450;0;0;0;17523;-2146;0;0;0;-3773;-5919;11603;212;0;-696;-9246;-738;0;0;-433;-10901;702;-57;646;-734;0;-88;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, OUTROS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO.;36900256;b3S;;I;2;CUIABA;MT;41518;15396;0;2122;0;0;0;17518;-4236;0;0;0;-1962;-6198;11320;331;203;-3502;-3137;-5;0;10;-133;-6233;5086;9;5096;-9;0;5087;-3067
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE DO RIO GRANDE DO SUL - SICREDI NOROESTE RS;89049738;b3S;;I;2;TRES DE MAIO;RS;41518;14082;0;3262;0;0;0;17345;-3719;-836;0;0;-3477;-8031;9314;2338;882;-4207;-3113;-43;0;916;-1839;-5066;4248;-9;4239;-236;0;4003;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;b3S;;I;2;TAPEJARA;RS;41518;13080;0;3713;0;0;5;16798;-3705;-1020;0;0;-4090;-8816;7982;2391;587;-4519;-3199;-54;0;623;-2427;-6598;1384;8;1392;-245;0;1148;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94433109;b3S;;I;2;PORTO ALEGRE;RS;41518;12192;0;4447;0;0;0;16640;-7568;0;0;0;-482;-8049;8590;516;231;-2432;-2331;-33;0;8;-156;-4196;4394;0;4394;-138;-97;4159;-1063
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO BRANCO - SICREDI OURO BRANCO RS;87853206;b3S;;I;2;TEUTONIA;RS;41518;12565;0;4014;0;0;0;16578;-4687;-963;0;0;-1320;-6970;9608;2407;574;-4019;-2864;-48;0;676;-1988;-5263;4345;-7;4338;-192;0;4146;0
KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6040559;n1;;I;2;FLORIANOPOLIS;SC;41518;16445;0;89;0;0;0;16534;-1327;0;0;0;-2965;-4292;12241;0;0;-341;-3350;-683;0;0;-8;-4382;7860;0;7860;-3138;0;4722;0
BANCO KEB DO BRASIL S.A.;2318507;b1;;I;3;SAO PAULO;SP;41518;10162;0;5233;0;1125;0;16520;-3896;-7700;0;0;0;-11596;4924;55;0;-1235;-865;-241;0;6187;-6228;-2326;2597;135;2732;-1087;0;1645;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;;I;2;SAO PAULO;SP;41518;14628;0;1828;0;0;0;16456;-1804;0;0;0;-2212;-4016;12440;642;181;-6080;-4686;-32;0;1199;-73;-8849;3591;-39;3552;0;-201;3351;-2509
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;41518;15047;0;1281;0;0;0;16327;-2910;-890;0;0;-1040;-4840;11487;724;1173;-2932;-2429;-57;0;242;-968;-4247;7241;29;7270;-105;0;7164;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;;I;2;SAO MIGUEL D'OESTE;SC;41518;13281;0;2614;0;0;331;16226;-4662;-581;0;0;-941;-6183;10043;1401;686;-3671;-1729;-43;31;298;-826;-3853;6190;-12;6178;0;0;6178;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;41518;1676;0;14395;0;0;0;16071;-15748;-309;0;0;-15;-16071;0;0;0;-4138;4162;-23;0;0;1;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;;I;2;SAO GABRIEL DA PALHA;ES;41518;14200;0;1805;0;0;0;16004;-2153;-1664;0;0;-3586;-7403;8601;690;1505;-3384;-2722;-58;0;232;-362;-4099;4503;1;4504;-84;0;4420;0
UNICRED FORTALEZA COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS OU MICROEMPREENDEDORES DAS REGIÕES CENTRO E LESTE DO CEARÁ LTDA.;72257793;b3S;;I;2;FORTALEZA;CE;41518;13157;0;2478;0;0;0;15635;-4489;-16;0;0;-2097;-6602;9034;262;824;-2830;-1691;-92;0;212;-882;-4197;4837;-45;4792;-2;-128;4662;-1588
