Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;41791;2848;0;112442;0;0;87;115377;-119229;-509;0;0;14;-119724;-4347;23;0;-4847;-4815;-28;4612;10777;-317;5406;1059;1;1060;0;0;1060;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;41791;97516;0;17369;7;0;0;114893;-11141;-36848;0;0;-26042;-74031;40862;13386;4294;-19144;-13365;-376;0;35006;-32808;-13007;27855;-386;27470;-2477;0;24992;0
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;;C;3;SAO PAULO;SP;41791;32225;0;99486;-22674;0;0;109036;-78338;-219575;0;-1302;152;-299064;-190027;18381;48;-39396;-17223;-4273;-1908;272592;-24724;203497;13470;21;13491;-10988;-941;1562;0
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;41791;101688;0;6254;0;0;0;107941;-58350;0;0;0;8343;-50007;57934;0;0;-767;-9506;-2319;0;2313;-1654;-11933;46001;0;46001;-18386;0;27616;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;41791;84850;0;19475;0;0;17;104342;-24127;-8716;0;0;-19328;-52171;52171;18977;6573;-27456;-28671;-451;0;8328;-15996;-38696;13476;-182;13293;-2038;0;11256;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;41791;73986;0;25789;0;0;0;99775;-34907;-1866;0;0;-17112;-53885;45890;11730;5847;-22856;-16034;-264;0;4473;-12484;-29587;16302;-144;16158;-976;0;15182;1
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;41791;70167;0;27348;-281;0;0;97233;-36124;-18222;0;0;-26013;-80359;16875;873;1201;-9649;-13496;-70;0;13025;-12889;-21006;-4132;-17;-4149;-68;0;-4217;0
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;;I;2;SAO PAULO;SP;41791;0;0;93690;62;0;0;93752;-80629;0;0;0;0;-80629;13124;6537;0;-3255;-6332;-1222;0;163;-168;-4277;8846;-62;8785;-2772;-1939;4074;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;41791;2669;0;91048;0;0;0;93717;-90961;-3;0;0;112;-90852;2865;0;0;-4527;-2218;-26;3134;5094;-48;1409;4274;-11;4263;0;0;4263;0
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;;I;2;PORTO ALEGRE;RS;41791;80214;0;9146;0;0;0;89360;-43623;0;0;0;-13354;-56977;32383;5624;7596;-11010;-19911;-3293;240;11;-32;-20776;11607;10;11617;-5162;-537;5918;0
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;;I;2;BARUERI;SP;41791;87700;0;463;0;0;0;88163;-3944;0;0;0;-31534;-35478;52686;4833;9933;-2082;-11283;-5125;0;7;-389;-4106;48579;0;48579;-19416;0;29164;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;I;2;RIO DE JANEIRO;RJ;41791;29382;0;58440;-7029;4843;0;85636;-55615;-1641;0;0;-5704;-62960;22676;12001;2460;-15637;-17364;-2182;-11548;10289;-3144;-25124;-2448;16;-2432;7663;-767;4463;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;41791;65208;0;18146;0;0;25;83378;-21289;-5011;0;0;-7699;-34000;49378;13321;3172;-25296;-14201;-246;0;5913;-12810;-30147;19232;53;19285;-1261;0;18024;-1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAIBA - SICREDI VANGUARDA PR/SP;78414067;b3S;;I;2;MEDIANEIRA;PR;41791;68468;0;13448;0;0;9;81926;-20444;-5774;0;0;-11808;-38025;43900;16031;3783;-19075;-17480;-344;0;4754;-11093;-23425;20475;-162;20313;-1306;0;19008;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;41791;2918;0;77764;0;0;0;80682;-78336;0;0;0;-1;-78337;2345;0;0;-6787;26159;-19;725;1115;-22950;-1757;589;15;604;0;0;604;0
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;;I;2;RIO DE JANEIRO;RJ;41791;28876;20084;30098;0;0;0;79059;-37510;-2297;-19862;0;-7978;-67647;11412;259;469;-5948;-4390;-930;0;6702;-118;-3956;7456;16;7472;-9259;-351;-2138;-2046
YAMAHA MOTOR - PRUDENCIAL;1000080721;b2;;C;3;GUARULHOS;SP;41791;69420;0;8656;-1931;0;0;76145;-21963;-482;0;0;-25935;-48380;27765;40669;11208;-11620;-40113;-7772;-1505;13124;-7413;-3421;24344;-2427;21917;-8018;0;13899;0
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;;I;3;BARUERI;SP;41791;0;73140;0;0;0;0;73140;0;-10209;-46026;0;-937;-57171;15968;2445;0;-7116;-3887;-1180;0;1370;-356;-8722;7246;7;7253;-3200;0;4053;0
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;41791;57827;7540;7535;0;0;0;72902;-4286;-22790;-6169;0;2313;-30932;41970;48318;1686;-13504;-40510;-2653;1102;157;-465;-5869;36101;43;36144;-13761;-587;21796;0
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;41791;46920;0;25678;0;0;0;72598;0;-6169;0;0;-14321;-20490;52108;0;2313;-12226;-7911;-3441;0;1906;-552;-19912;32196;-218;31978;-9000;-851;22127;-8734
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;;I;3;BARUERI;SP;41791;0;82355;23;-11687;0;0;70691;0;-7721;-55242;0;-1825;-64788;5903;121;0;-5229;-3035;-967;0;20389;-11795;-516;5387;449;5836;-2334;0;3501;0
COOPERATIVA CENTRO BRASILEIRA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE LTDA.;37395399;b3S;;I;2;GOIANIA;GO;41791;60343;0;8902;0;0;0;69245;-20117;0;0;0;-8329;-28446;40799;941;558;-9947;-9442;-139;0;473;-690;-18247;22551;152;22704;-131;0;22573;-6687
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;;I;2;CURITIBA;PR;41791;68330;0;475;0;0;0;68805;-7947;0;0;0;-25329;-33276;35528;3923;51;-759;-21936;-3025;0;5557;-5312;-21500;14029;0;14029;-5625;0;8404;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;41791;44272;0;21312;1;0;0;65586;-24417;-2975;0;0;-5718;-33111;32475;8112;2882;-14687;-10134;-175;0;3345;-7808;-18465;14009;319;14329;-914;0;13415;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;;I;3;SAO PAULO;SP;41791;27508;0;86085;-48189;0;0;65403;-54353;-8613;0;-11803;661;-74108;-8705;7091;2;-14827;-7096;-2891;6844;75517;-22126;42513;33808;15;33824;-10591;0;23233;0
BANIF - PRUDENCIAL;1000080130;b1;;C;3;SAO PAULO;SP;41791;36915;0;22318;6006;0;0;65239;-60066;0;0;-2993;34109;-28950;36289;347;169;-20261;-22568;-94;-62;11310;-15289;-46448;-10159;14825;4666;925;-350;5240;0
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;41791;36229;0;30575;-7608;5860;0;65057;-28145;-2232;0;0;52;-30325;34732;22082;0;-26337;-22416;-3561;0;2261;-7505;-35476;-744;-1461;-2205;-4141;-61;-6407;0
AF PARANÁ - PRUDENCIAL;1000081115;n1;;I;1;CURITIBA;PR;41791;36876;0;28083;0;0;0;64959;0;-1119;0;0;-1226;-2346;62614;3172;0;-11412;-11084;-3284;0;694;-1203;-23117;39496;-3;39493;-4072;0;35421;-29642
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;41791;29282;0;34956;0;0;0;64238;-34455;0;0;0;-1339;-35794;28444;2050;1848;-10766;-11082;-194;0;850;-1247;-18542;9902;26;9929;-43;0;9885;-4170
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;41791;30806;0;33289;0;0;2;64097;-26519;-1602;0;0;-5979;-34099;29998;5823;1756;-10723;-5729;-115;0;2440;-5030;-11578;18420;34;18454;-818;0;17636;0
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;;I;1;FLORIANOPOLIS;SC;41791;55022;0;9004;0;0;0;64025;-2;-9207;0;0;-25379;-34589;29437;1;884;-14632;-5228;-2245;0;816;-1893;-22298;7139;529;7668;-8481;0;-813;0
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;41791;70314;16936;556;-24452;0;0;63354;-32444;-8249;-16072;0;-301;-57067;6287;481;3446;-6169;-8247;-1819;0;23658;-11268;82;6369;0;6369;-3020;0;3348;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;41791;41646;0;21327;0;0;0;62973;-21498;-518;0;0;-3057;-25073;37900;671;354;-10740;-6454;-51;0;0;-904;-17125;20775;9;20784;-18;-641;20125;-13109
BCO BRJ S.A. - PRUDENCIAL;1000081445;b2;;I;2;RIO DE JANEIRO;RJ;41791;317;0;64;0;0;61939;62320;-5585;-1370;0;0;-8;-6963;55357;2664;0;-2206;-4767;-133;0;220;-14789;-19012;36344;-153;36192;0;0;36192;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;;I;3;SAO PAULO;SP;41791;47206;0;15869;-827;0;34;62282;-25779;-15555;0;-23961;23289;-42006;20276;3;0;-3662;-4488;-3767;0;52207;-7717;32576;52852;0;52852;-21123;0;31729;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;41791;39359;0;22905;5;0;0;62270;-11107;-17325;0;0;-5331;-33763;28507;7337;1964;-9452;-7310;-225;0;11090;-10308;-6902;21604;1;21604;-1300;0;20304;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;41791;28062;0;33896;0;0;0;61957;-19446;-11235;0;0;433;-30249;31709;578;1448;-6277;-1097;-77;0;5177;-699;-945;30763;66;30829;-544;0;30285;0
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;;I;2;BELO HORIZONTE;MG;41791;58368;0;3360;0;0;0;61728;-17754;0;0;0;-19883;-37638;24090;324;3255;-4035;-23753;-2643;0;8752;-2801;-20900;3190;547;3737;-1581;0;2156;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;41791;45468;0;15994;0;0;8;61470;-14071;-5921;0;0;-7229;-27221;34249;8735;4047;-15747;-12987;-223;0;4604;-7694;-19265;14984;843;15828;-819;0;15009;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;41791;49161;0;11451;0;0;0;60612;-18648;-1794;0;0;-8449;-28891;31721;1469;4227;-8175;-7413;-103;0;62;-1831;-11763;19958;245;20202;-280;0;19922;-1435
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;;I;2;DOURADOS;MS;41791;47820;0;11823;0;0;8;59650;-11219;-4934;0;0;-5676;-21828;37822;9242;4240;-13899;-9744;-214;0;3573;-6196;-12998;24824;39;24863;-1109;0;23755;0
CONFIDENCE - PRUDENCIAL;1000080783;b2;;C;2;BARUERI;SP;41791;0;0;1125;2065;53937;0;57127;0;0;0;0;0;0;57127;1528;0;-29799;-46542;-5129;0;68958;-20744;-31729;25399;-38;25360;-9548;-1951;13862;0
FATOR - PRUDENCIAL;1000080350;b1;;C;2;SAO PAULO;SP;41791;8945;0;58108;-10338;0;0;56715;-50157;0;0;0;-424;-50581;6133;34661;0;-34050;-24134;-3962;4746;3932;-1042;-19849;-13715;-12;-13727;5717;0;-8011;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO GAÚCHO - SICREDI PLANALTO GAÚCHO;88038260;b3S;;I;2;CRUZ ALTA;RS;41791;44496;0;11220;0;0;5;55721;-11075;-6955;0;0;1907;-16123;39598;5911;1743;-9651;-4610;-123;0;2718;-5390;-9401;30197;10;30206;-935;0;29271;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;;I;2;LINHARES;ES;41791;51012;0;4449;0;0;0;55461;-10451;-3551;0;0;-8051;-22054;33407;2565;3527;-6863;-6674;-127;0;487;-1335;-8420;24987;-94;24893;-214;0;24679;0
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;;I;2;PORTO ALEGRE;RS;41791;53240;0;2059;0;0;0;55299;-13371;0;0;0;-11063;-24435;30864;27;2310;-6091;-19978;-2232;0;1708;-2089;-26346;4518;-68;4451;-3;-208;4240;0
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;41791;25659;0;27654;0;0;0;53313;-392;-13902;0;0;-15401;-29695;23618;633;681;-15392;-9759;-1925;0;4519;-843;-22087;1531;150;1681;-596;0;1085;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;;I;2;ERECHIM;RS;41791;42259;0;10756;0;0;1;53015;-15197;-3006;0;0;-3375;-21578;31438;7500;2080;-13270;-9136;-174;0;2769;-9071;-19302;12136;121;12257;-810;0;11447;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;;I;2;FLORIANOPOLIS;SC;41791;44454;0;8009;0;0;0;52463;-19173;0;0;0;-3664;-22837;29627;2500;489;-6841;-7156;-52;0;201;-430;-11290;18337;23;18360;-194;0;18166;-5267
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;;I;3;RIO DE JANEIRO;RJ;41791;0;0;52216;-354;0;0;51862;0;-14;0;0;0;-14;51848;107415;475;-28168;-89370;-10571;0;3655;-4427;-20991;30857;20;30877;-6130;-15839;8908;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB CREDICOONAI.;53923116;b3S;;I;2;RIBEIRAO PRETO;SP;41791;43295;0;6287;0;0;543;50125;-11398;-8251;0;0;-7525;-27173;22952;599;1410;-7627;-8602;-104;0;1535;-1184;-13973;8979;0;8979;-51;0;8928;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;;I;2;MARINGA;PR;41791;43137;0;6072;0;0;0;49209;-14641;-207;0;0;-6757;-21604;27605;4378;3530;-11637;-13489;-165;0;486;-1310;-18208;9397;-546;8852;-369;0;8483;-2629
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;;I;1;SALVADOR;BA;41791;29920;0;19236;0;0;0;49157;0;-14124;0;0;-2215;-16339;32818;1670;0;-21638;-6222;-2396;0;18211;-2696;-13071;19747;155;19902;-4612;-1388;13901;-12170
BRASIL PLURAL - PRUDENCIAL;1000080941;b1;;C;2;RIO DE JANEIRO;RJ;41791;1894;0;35140;10713;494;0;48241;-37824;-259;0;0;52;-38031;10210;49133;56;-19661;-19445;-4866;0;715;-3798;2135;12345;38;12383;-1207;-864;10312;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;;I;2;SANTA MARIA;RS;41791;38502;0;8915;0;0;0;47417;-12237;-4570;0;0;-3729;-20537;26881;6889;2351;-10007;-7408;-158;0;2846;-6937;-12423;14457;-19;14439;-686;0;13753;0
QUERO-QUERO - PRUDENCIAL;1000080831;n1;;C;2;SANTO CRISTO;RS;41791;46657;0;630;0;0;0;47286;-6289;0;0;0;-14554;-20843;26443;3351;1118;-1514;-23999;-2057;0;215;-80;-22965;3479;-2;3476;-1372;0;2105;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT/RO;70431630;b3S;;I;2;JUINA;MT;41791;42366;0;4508;0;0;0;46875;-3446;-5089;0;0;-5459;-13994;32881;5998;4723;-11641;-8665;-196;0;3202;-6025;-12605;20277;818;21095;-880;0;20214;0
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;;I;2;JUNDIAI;SP;41791;44477;0;2312;0;0;0;46789;-10521;0;0;0;-4485;-15006;31783;3368;0;-2099;-14538;-1881;0;0;-8723;-23873;7910;34;7944;-4648;0;3296;-809
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;41791;5260;0;40689;0;0;0;45948;-40228;0;0;0;16;-40212;5736;192;0;-4842;5432;-36;0;37;-1391;-609;5127;15;5142;-18;-141;4983;-4247
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;41791;0;0;40076;-943;6302;0;45436;-22550;-26;0;0;0;-22576;22859;24568;0;-32382;-8711;-2120;0;10650;-5721;-13716;9143;0;9143;-3729;-476;4938;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35571249;b3S;;I;2;JOAO PESSOA;PB;41791;37760;0;7594;0;0;0;45354;-14652;0;0;0;-4756;-19408;25946;757;1162;-4197;-1932;-65;0;1305;-1951;-4922;21024;156;21180;-36;-208;20936;-8316
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;;I;2;VENDA NOVA DO IMIGRANTE;ES;41791;39660;0;5378;0;0;0;45038;-10997;-2223;0;0;-7540;-20760;24278;1943;3440;-8608;-6982;-138;0;551;-1026;-10819;13459;19;13479;-235;0;13243;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;;I;2;ITAQUI;RS;41791;34306;0;10678;0;0;0;44983;-9236;-3732;0;0;-4658;-17627;27357;4091;1610;-8238;-5556;-115;0;2419;-5124;-10913;16443;-4;16439;-821;0;15618;0
SOROCRED CFI S.A. - PRUDENCIAL;1000083539;n1;;I;2;BARUERI;SP;41791;44074;0;580;0;0;0;44654;-8665;-541;0;0;-16900;-26105;18549;9902;6351;-2901;-16732;-2554;0;1444;-2354;-6844;11705;-722;10983;-3500;-86;7397;-999
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;;I;2;SAO PAULO;SP;41791;34228;0;10379;0;0;0;44607;-22275;0;0;0;-5648;-27923;16684;296;176;-3200;-3277;-1580;618;3219;-76;-3825;12859;3809;16668;-6255;-384;10029;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32995755;b3S;;I;2;TANGARA DA SERRA;MT;41791;39087;0;5198;0;0;0;44285;-6878;-5101;0;0;-9298;-21277;23009;6494;2317;-9577;-7756;-175;0;5354;-7900;-11242;11766;16;11782;-861;0;10921;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;;I;2;RODEIO BONITO;RS;41791;34945;0;8742;0;0;3;43689;-11930;-1763;0;0;-4475;-18168;25522;5933;1913;-10568;-7520;-123;0;2477;-5710;-13597;11925;95;12020;-589;0;11431;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;;I;2;CANARANA;MT;41791;33739;0;9236;0;0;0;42975;-3250;-12520;0;0;-5387;-21157;21818;5507;1201;-9603;-5371;-142;0;5065;-7269;-10612;11206;34;11240;-582;0;10658;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;41791;4761;0;36610;0;0;0;41371;-40246;-518;0;0;-607;-41371;0;0;0;-11038;11098;-58;0;0;-2;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, OUTROS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO.;36900256;b3S;;I;2;CUIABA;MT;41791;37111;0;4254;0;0;0;41365;-10677;0;0;0;-11767;-22444;18921;966;483;-7403;-6394;-30;0;3455;-573;-9495;9426;14;9441;-36;0;9405;-6378
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE DO RIO GRANDE DO SUL - SICREDI NOROESTE RS;89049738;b3S;;I;2;TRES DE MAIO;RS;41791;32303;0;8925;0;0;8;41236;-10373;-2463;0;0;-1635;-14471;26765;5346;1875;-10624;-6790;-102;0;3624;-4628;-11299;15466;92;15558;-609;0;14949;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94433109;b3S;;I;2;PORTO ALEGRE;RS;41791;29290;0;11920;0;0;0;41210;-19048;0;0;0;-2081;-21129;20081;1513;366;-5273;-5479;-58;0;0;-473;-9404;10677;7;10683;-317;-467;9899;-2442
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;;I;2;CAPANEMA;PR;41791;34393;0;6161;0;0;4;40557;-8874;-1800;0;0;-5671;-16346;24211;6497;1898;-12572;-8326;-139;0;2473;-5802;-15969;8242;65;8307;-623;0;7684;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;;I;2;SAO GABRIEL DA PALHA;ES;41791;37022;0;3484;0;0;0;40506;-6139;-4089;0;0;-2703;-12931;27575;1549;3134;-6989;-6263;-131;0;288;-1141;-9554;18021;-66;17956;-164;0;17792;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO BRANCO - SICREDI OURO BRANCO RS;87853206;b3S;;I;2;TEUTONIA;RS;41791;29068;0;10310;0;0;0;39378;-12406;-2317;0;0;-3070;-17793;21586;5913;1190;-8629;-6618;-139;0;2371;-5349;-11260;10326;-17;10309;-692;0;9617;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;b3S;;I;2;TAPEJARA;RS;41791;30031;0;9299;0;0;2;39332;-9410;-3036;0;0;-2333;-14779;24553;5601;1003;-10669;-7421;-120;0;3313;-5808;-14101;10452;-26;10426;-619;0;9808;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;41791;34813;0;4451;0;0;0;39264;-8575;-2034;0;0;-5619;-16228;23036;1709;2597;-6168;-5309;-138;0;272;-679;-7717;15320;-10;15309;-250;0;15059;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;;I;2;PONTA GROSSA;PR;41791;30681;0;8083;0;0;0;38765;-9736;-4041;0;0;-4258;-18035;20730;6332;2086;-9007;-7469;-150;0;2832;-5512;-10889;9841;-164;9678;-673;0;9005;0
BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;1000081706;b1;;I;2;SAO PAULO;SP;41791;33316;0;4906;0;364;0;38586;-22905;0;0;0;-2738;-25642;12943;593;23;-7583;-8076;-790;0;1314;-3880;-18399;-5455;340;-5115;1813;0;-3302;0
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;;I;2;FLORIANOPOLIS;SC;41791;38357;0;209;0;0;0;38566;-3457;0;0;0;-7482;-10939;27627;0;0;-761;-7341;-1589;0;15;-177;-9854;17773;0;17773;-7092;0;10681;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;;I;2;SAO MIGUEL D'OESTE;SC;41791;32006;0;6490;0;0;37;38533;-13139;-1778;0;0;-4101;-19018;19516;3360;1707;-7215;-3648;-109;0;1543;-1601;-5963;13553;50;13604;-440;0;13164;0
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;41791;153;0;38120;0;0;0;38272;-36965;0;0;0;-44;-37009;1264;19;0;-2435;-1162;1;2387;3737;-2;2543;3807;7;3814;-13;0;3800;-1188
