Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
JOHN DEERE - PRUDENCIAL;1000080343;b1;;C;3;INDAIATUBA;SP;41699;51878;0;1149;-198;0;0;52829;-6139;-16617;0;0;-11970;-34726;18103;9963;0;-6134;-4225;-3077;0;23801;-2;20327;38430;-72;38358;-15089;-527;22742;0
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;41699;48642;0;3773;0;0;0;52415;-29090;0;0;0;6333;-22757;29658;0;0;-362;-4644;-1090;0;786;-606;-5916;23742;0;23742;-9485;0;14258;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;41699;40437;0;9532;0;0;4;49973;-11664;-4290;0;0;-9660;-25615;24358;9307;2986;-12616;-13678;-202;0;2920;-6231;-17514;6844;-50;6794;-916;0;5878;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;41699;36365;0;12263;0;0;0;48628;-16731;-905;0;0;-8522;-26159;22470;5455;2940;-10726;-7585;-121;0;1467;-5722;-14292;8178;-183;7995;-441;0;7554;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;41699;33732;0;12573;-195;0;0;46111;-17144;-9303;0;0;-9839;-36287;9824;428;600;-4881;-7341;-34;0;6673;-7728;-12283;-2459;-11;-2470;-28;0;-2498;0
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;;I;2;SAO PAULO;SP;41699;0;0;45201;11;0;0;45212;-39415;0;0;0;0;-39415;5797;3626;0;-1325;-4192;-616;0;105;-114;-2517;3281;2;3283;-1336;0;1946;0
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;;C;3;SAO PAULO;SP;41699;13665;0;47795;-17484;1197;0;45173;-36586;-123028;0;0;150;-159465;-114292;10362;0;-21576;-8333;-1803;-1789;154653;-10136;121379;7087;13;7099;-5526;-1001;573;0
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;;I;2;PORTO ALEGRE;RS;41699;38422;0;5571;0;0;0;43993;-19450;0;0;0;-6038;-25488;18506;2737;3755;-5616;-9793;-1718;107;3;-29;-10554;7951;8;7959;-3377;0;4581;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;41699;1387;0;42520;0;0;0;43907;-42600;-3;0;0;338;-42265;1643;0;0;-2212;-1109;-13;1991;2902;-24;1537;3179;-4;3175;0;0;3175;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;I;2;RIO DE JANEIRO;RJ;41699;13063;0;33382;-4111;699;0;43034;-25539;-954;0;0;-5472;-31965;11069;6353;1469;-7980;-9209;-798;-68;4945;-1644;-6933;4136;7;4143;5774;0;9917;0
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;;I;2;BARUERI;SP;41699;41130;0;181;0;0;0;41310;-1669;0;0;0;-14037;-15705;25605;2559;5034;-1057;-5435;-2434;0;7;-290;-1617;23988;0;23988;-11194;0;12794;0
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;;I;2;RIO DE JANEIRO;RJ;41699;15040;11161;14381;0;0;0;40582;-18166;-1250;-11044;0;-3208;-33669;6913;128;242;-2893;-2282;-475;0;3624;-58;-1713;5200;1;5201;-5158;-351;-308;-1036
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;41699;31969;0;8401;0;0;16;40386;-10169;-2405;0;0;-4998;-17573;22813;6442;1511;-10927;-6975;-113;0;1937;-6075;-14201;8612;29;8641;-643;0;7998;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAIBA - SICREDI VANGUARDA PR/SP;78414067;b3S;;I;2;MEDIANEIRA;PR;41699;32529;0;6138;0;0;8;38675;-9682;-2703;0;0;-6216;-18602;20073;7692;1844;-9028;-8808;-154;0;2521;-5521;-11454;8619;-217;8402;-554;0;7849;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;;I;3;SAO PAULO;SP;41699;17648;0;44986;-24158;0;0;38475;-25735;-6109;0;-7961;-837;-40642;-2167;5376;1;-7488;-3492;-1647;-239;41851;-12245;22118;19951;8;19959;-5800;0;14159;0
YAMAHA MOTOR - PRUDENCIAL;1000080721;b2;;C;3;GUARULHOS;SP;41699;33573;0;3897;222;0;0;37692;-10064;-197;0;0;-11934;-22195;15497;20642;5960;-6504;-21219;-3930;-944;9770;-5049;-1274;14223;-1611;12612;-4970;0;7642;0
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;41699;23245;0;13221;0;0;0;36466;0;-2875;0;0;-5510;-8385;28082;0;1277;-5540;-3502;-1737;0;739;-303;-9065;19016;0;19017;-5787;-422;12808;-4367
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;41699;1083;0;35308;0;0;0;36391;-35587;0;0;0;509;-35078;1313;0;0;-2694;11191;0;228;275;-10311;-1311;2;-4;-2;0;0;-2;0
BANIF - PRUDENCIAL;1000080130;b1;;C;3;SAO PAULO;SP;41699;18905;0;13496;3367;0;0;35769;-31345;0;0;-604;15103;-16846;18923;218;32;-10131;-11002;-45;-1;4919;-4924;-20934;-2011;11;-2001;1458;0;-543;0
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;;I;3;BARUERI;SP;41699;0;35705;0;0;0;0;35705;0;-4980;-22496;0;-436;-27912;7793;1227;0;-3283;-1898;-573;0;565;-299;-4262;3531;-10;3522;-1266;0;2256;0
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;;I;3;BARUERI;SP;41699;0;40890;21;-6029;0;0;34882;0;-3828;-27350;0;-318;-31496;3386;29;0;-3047;-1258;-485;0;13387;-7757;868;4254;130;4384;-414;0;3970;0
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;41699;28166;2622;3783;0;0;0;34572;-1979;-11353;-1581;0;4032;-10879;23692;24033;1188;-6460;-20066;-1246;735;44;-182;-1954;21739;39;21777;-8379;-293;13105;0
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;;I;2;CURITIBA;PR;41699;33887;0;124;0;0;0;34011;-3779;0;0;0;-11221;-15000;19011;1993;30;-388;-11012;-1500;0;2148;-3306;-12035;6976;0;6976;-3024;0;3952;0
COOPERATIVA CENTRO BRASILEIRA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE LTDA.;37395399;b3S;;I;2;GOIANIA;GO;41699;29477;0;4027;0;0;0;33505;-9393;0;0;0;-1841;-11234;22271;699;265;-4705;-4496;-75;0;34;-333;-8610;13661;124;13785;-51;0;13734;-3045
AF PARANÁ - PRUDENCIAL;1000081115;n1;;I;1;CURITIBA;PR;41699;18204;0;13823;0;0;0;32027;0;-547;0;0;-608;-1155;30872;1009;0;-5445;-4250;-1567;0;303;-466;-10416;20456;-3;20453;-2441;0;18013;-14821
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;41699;21125;0;10288;1;0;0;31414;-11752;-1456;0;0;-1787;-14994;16419;3892;1422;-6776;-4772;-81;0;1404;-3705;-8617;7802;27;7829;-422;0;7407;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;41699;14842;0;15887;0;0;0;30729;-12674;-769;0;0;-2322;-15764;14965;2799;892;-5266;-2648;-54;0;1056;-2186;-5406;9559;8;9567;-371;0;9197;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;41699;14374;0;16283;0;0;0;30657;-16194;0;0;0;-389;-16583;14075;1050;905;-5278;-5617;-98;0;533;-1092;-9598;4476;21;4498;-23;0;4475;-2011
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;;I;3;SAO PAULO;SP;41699;25222;0;6913;-1509;0;11;30637;-12945;-7638;0;-15752;878;-35457;-4820;1;0;-635;-2173;-2127;0;29975;-3223;21818;16998;0;16998;-6791;0;10207;0
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;41699;17044;0;13458;-2722;2546;0;30326;-12645;-907;0;0;290;-13262;17064;10560;0;-10811;-10978;-1698;0;1980;-3804;-14751;2313;-3;2311;-2818;-61;-568;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;41699;19656;0;10469;0;0;0;30126;-5188;-9544;0;0;-5243;-19975;10151;3394;967;-4547;-3651;-100;0;7622;-6133;-2448;7703;51;7753;-570;0;7184;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;41699;20154;0;9619;0;0;0;29773;-10185;-262;0;0;-1995;-12443;17330;318;177;-5137;-3163;-25;0;0;-425;-8256;9075;9;9084;-9;-401;8674;-6143
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;;I;2;BELO HORIZONTE;MG;41699;28222;0;1396;0;0;0;29617;-8521;0;0;0;-8365;-16886;12731;93;1587;-2065;-9949;-1279;0;4077;-1620;-9155;3576;410;3987;-1782;0;2205;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;41699;21780;0;7523;0;0;6;29308;-6416;-2873;0;0;-2692;-11981;17327;4136;1958;-7434;-6320;-101;0;2799;-3287;-8249;9078;95;9174;-344;0;8830;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;41699;23690;0;5359;0;0;0;29049;-8470;-841;0;0;-3545;-12856;16192;709;2038;-3997;-3637;-50;0;22;-1416;-6331;9862;181;10042;-167;0;9876;-700
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;;I;1;FLORIANOPOLIS;SC;41699;24887;0;4071;0;0;0;28958;-1;-4697;0;0;-14240;-18939;10019;0;377;-6952;-2940;-1094;0;59;-321;-10872;-852;-82;-934;-4924;0;-5858;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;;I;2;DOURADOS;MS;41699;23320;0;5524;0;0;7;28851;-5362;-2494;0;0;-3494;-11351;17501;4683;2058;-7299;-4512;-93;0;1489;-2981;-6655;10846;49;10895;-502;0;10394;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;41699;12672;0;15455;0;0;0;28127;-8769;-5079;0;0;1161;-12687;15439;270;239;-2973;-652;-36;0;1716;-134;-1570;13870;27;13897;-109;0;13787;0
CONFIDENCE - PRUDENCIAL;1000080783;b2;;C;2;BARUERI;SP;41699;0;0;498;838;25792;0;27128;0;0;0;0;0;0;27128;667;0;-14898;-22182;-2335;0;34104;-13054;-17698;9431;-10;9420;-3627;-1189;4604;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO GAÚCHO - SICREDI PLANALTO GAÚCHO;88038260;b3S;;I;2;CRUZ ALTA;RS;41699;21652;0;4869;0;0;3;26525;-5352;-3284;0;0;1220;-7416;19108;2724;842;-4490;-2726;-53;0;1260;-2834;-5277;13831;2;13833;-418;0;13416;0
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;41699;33857;3366;333;-11575;0;0;25980;-15325;-6823;-2897;0;-640;-25685;295;0;1645;-2942;-3856;-755;0;13742;-5015;2819;3114;0;3114;-1465;0;1649;0
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;;I;2;PORTO ALEGRE;RS;41699;25171;0;631;0;0;0;25802;-4926;0;0;0;-6767;-11693;14109;3;1073;-2975;-9634;-1047;0;1252;-1023;-12351;1758;0;1758;0;-208;1550;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;;I;2;FLORIANOPOLIS;SC;41699;21986;0;3803;0;0;0;25789;-9167;0;0;0;-1632;-10800;14989;1221;205;-3473;-4565;-22;0;170;-124;-6587;8402;36;8438;-117;0;8321;-2466
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;;I;2;LINHARES;ES;41699;23689;0;1971;0;0;0;25660;-4705;-1816;0;0;-5554;-12075;13585;1226;1603;-3186;-3102;-61;0;208;-689;-4001;9584;-90;9494;-81;0;9413;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;;I;2;ERECHIM;RS;41699;20665;0;4946;0;0;0;25611;-7195;-1453;0;0;-1639;-10287;15324;3454;1020;-5993;-4149;-76;0;1393;-4037;-8388;6936;48;6984;-377;0;6607;0
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;;I;3;RIO DE JANEIRO;RJ;41699;0;0;25863;-264;0;0;25599;0;-7;0;0;0;-7;25592;47154;233;-14574;-42200;-4766;0;2308;-2897;-14742;10850;4;10854;-4264;0;6590;0
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;41699;11639;0;13709;0;0;0;25348;-197;-6924;0;0;-9958;-17079;8270;341;352;-7461;-4655;-928;0;2471;-459;-10338;-2068;72;-1996;695;0;-1301;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB CREDICOONAI.;53923116;b3S;;I;2;RIBEIRAO PRETO;SP;41699;21277;0;2864;0;0;121;24262;-5164;-4124;0;0;-2899;-12187;12075;301;698;-3907;-4300;-79;0;693;-1029;-7623;4452;-2;4449;-27;0;4423;0
FATOR - PRUDENCIAL;1000080350;b1;;C;2;SAO PAULO;SP;41699;4193;0;19645;281;0;0;24119;-24164;0;0;0;-447;-24612;-493;19021;0;-17313;-12843;-1848;1838;411;-459;-11194;-11687;-38;-11724;5503;0;-6221;0
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;;I;1;SALVADOR;BA;41699;14480;0;9372;0;0;0;23852;0;-6437;0;0;-816;-7253;16599;1027;0;-10779;-2885;-1199;0;9185;-1603;-6255;10344;114;10458;-1924;-5;8529;-6084
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;;I;2;MARINGA;PR;41699;20458;0;2974;0;0;0;23432;-6765;-103;0;0;-3425;-10293;13138;2094;1762;-5475;-6412;-78;0;480;-734;-8363;4775;-459;4316;-171;0;4145;-1218
QUERO-QUERO - PRUDENCIAL;1000080831;n1;;C;2;SANTO CRISTO;RS;41699;22730;0;228;0;0;0;22959;-3029;0;0;0;-7328;-10357;12602;1620;525;-717;-11397;-996;0;136;-32;-10861;1741;-1;1740;-671;0;1069;0
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;;I;2;JUNDIAI;SP;41699;21748;0;1176;0;0;0;22924;-5083;0;0;0;-1578;-6661;16263;1868;0;-982;-7592;-945;0;0;-4505;-12156;4107;-2;4106;-2115;0;1990;-399
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;;I;2;SANTA MARIA;RS;41699;18320;0;4066;0;0;0;22386;-5859;-2275;0;0;-2627;-10761;11625;3258;1180;-4490;-3721;-72;0;1411;-3132;-5565;6060;4;6064;-328;0;5736;0
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;;I;2;SAO PAULO;SP;41699;17576;0;4591;0;0;0;22167;-10678;0;0;0;-6142;-16820;5347;136;71;-1582;-1653;-736;334;2615;-62;-878;4469;344;4813;-1633;-384;2797;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35571249;b3S;;I;2;JOAO PESSOA;PB;41699;18724;0;3377;0;0;0;22101;-6767;0;0;0;-1649;-8415;13686;355;582;-2106;-978;-30;0;437;-1132;-2872;10814;-2;10812;-10;-95;10707;-3850
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT;70431630;b3S;;I;2;JUINA;MT;41699;19742;0;2168;0;0;0;21911;-1541;-2559;0;0;-2947;-7047;14864;2959;2214;-5803;-4159;-95;0;1881;-2877;-5881;8983;663;9646;-416;0;9231;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;41699;2529;0;19220;0;0;0;21749;-18923;0;0;0;34;-18889;2860;104;0;-2292;2559;-20;0;34;-609;-223;2637;0;2637;-9;-65;2563;-1969
SOROCRED CFI S.A. - PRUDENCIAL;1000083539;n1;;I;2;BARUERI;SP;41699;21232;0;166;0;0;0;21397;-3967;-275;0;0;-8606;-12848;8549;5281;2922;-1454;-8176;-1262;0;745;-1129;-3074;5475;-246;5230;-1576;-86;3569;-500
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;;I;2;RODEIO BONITO;RS;41699;17282;0;4090;0;0;1;21373;-5705;-902;0;0;-1539;-8146;13227;2781;947;-5012;-3561;-54;0;1046;-2843;-6696;6531;26;6558;-236;0;6322;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32995755;b3S;;I;2;TANGARA DA SERRA;MT;41699;18659;0;2537;0;0;0;21196;-3289;-2921;0;0;-3547;-9757;11439;3039;1105;-4762;-3722;-80;0;3230;-3815;-5005;6434;24;6458;-390;0;6068;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;;I;2;ITAQUI;RS;41699;16219;0;4835;0;0;0;21054;-4366;-1768;0;0;-3561;-9695;11359;1940;786;-3872;-2692;-52;0;1078;-2088;-4900;6459;14;6473;-379;0;6094;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;;I;2;VENDA NOVA DO IMIGRANTE;ES;41699;18665;0;2237;0;0;0;20902;-5058;-1107;0;0;-5132;-11297;9605;924;1654;-4040;-3499;-67;0;497;-612;-5143;4462;-3;4460;-104;0;4356;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;41699;2060;0;17994;0;0;0;20053;-19656;-271;0;0;-126;-20053;0;0;0;-5066;5095;-27;0;0;-1;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, OUTROS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO.;36900256;b3S;;I;2;CUIABA;MT;41699;18037;0;1997;0;0;0;20034;-5004;0;0;0;-9177;-14181;5853;450;236;-3720;-3159;-13;0;3455;-524;-3275;2578;1;2577;-23;0;2554;-1698
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE DO RIO GRANDE DO SUL - SICREDI NOROESTE RS;89049738;b3S;;I;2;TRES DE MAIO;RS;41699;15499;0;4357;0;0;6;19863;-4912;-1263;0;0;-1438;-7612;12250;2520;919;-5362;-3419;-45;0;1590;-1812;-5609;6641;20;6660;-262;0;6398;0
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;41699;0;0;20064;-3088;2844;0;19821;-9894;-8;0;0;0;-9902;9919;10968;0;-21288;-4257;-919;0;10485;-2678;-7688;2231;0;2231;-960;-476;794;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO XINGU - SICREDI ALTO XINGU;33021064;b3S;;I;2;CANARANA;MT;41699;15724;0;4041;0;0;0;19765;-1480;-6475;0;0;-2984;-10940;8825;2580;574;-4698;-2481;-64;0;3392;-4303;-5001;3824;-24;3800;-225;0;3575;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94433109;b3S;;I;2;PORTO ALEGRE;RS;41699;14177;0;5499;0;0;0;19677;-9132;0;0;0;-690;-9821;9855;766;192;-2535;-2319;-29;0;0;-268;-4193;5662;0;5662;-179;-77;5407;-1228
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO FRONTEIRA DO IGUAÇU - SICREDI FRONTEIRA PR/SC;82527557;b3S;;I;2;CAPANEMA;PR;41699;16473;0;2793;0;0;3;19269;-4140;-866;0;0;-3155;-8161;11108;3022;909;-6123;-4107;-62;0;1462;-2432;-7331;3777;39;3816;-264;0;3552;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;b3S;;I;2;TAPEJARA;RS;41699;14893;0;4249;0;0;0;19142;-4531;-1472;0;0;-2094;-8097;11045;2649;492;-4882;-3633;-54;0;1378;-2676;-6725;4320;-24;4296;-310;0;3987;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;;I;2;SAO GABRIEL DA PALHA;ES;41699;17268;0;1754;0;0;0;19022;-2879;-2015;0;0;-1475;-6369;12653;724;1479;-3165;-3033;-61;0;261;-733;-4528;8125;-6;8119;-87;0;8031;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO BRANCO - SICREDI OURO BRANCO RS;87853206;b3S;;I;2;TEUTONIA;RS;41699;13919;0;4986;0;0;0;18905;-5893;-1123;0;0;-1199;-8216;10689;2899;579;-3963;-3064;-68;0;1067;-2618;-5169;5520;-18;5502;-345;0;5157;0
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;;I;2;FLORIANOPOLIS;SC;41699;18753;0;89;0;0;0;18842;-1602;0;0;0;-3214;-4816;14026;0;0;-338;-3618;-782;0;0;-159;-4898;9128;0;9128;-3644;0;5484;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;41699;16819;0;2019;0;0;0;18838;-3996;-1002;0;0;-1236;-6233;12605;823;1251;-2937;-2625;-68;0;220;-389;-3726;8879;-9;8870;-123;0;8747;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;;I;2;SAO MIGUEL D'OESTE;SC;41699;15525;0;2897;0;0;8;18430;-5919;-819;0;0;-1554;-8292;10138;1712;1090;-3464;-1787;-57;0;748;-1391;-3148;6990;4;6994;-243;0;6752;0
BRASIL PLURAL - PRUDENCIAL;1000080941;b1;;C;2;RIO DE JANEIRO;RJ;41699;864;0;14096;3282;116;0;18357;-16880;-144;0;0;-8;-17031;1326;21837;35;-13336;-12643;-2139;0;388;-278;-6136;-4810;-648;-5457;-755;-1662;-7875;0
BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;1000081706;b1;;I;2;SAO PAULO;SP;41699;16520;0;1514;0;232;0;18267;-10788;0;0;0;-881;-11669;6598;299;11;-3719;-4085;-385;0;838;-659;-7699;-1102;320;-782;520;0;-262;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;;I;2;SAO PAULO;SP;41699;16116;0;2093;0;0;0;18209;-2043;0;0;0;-1384;-3428;14781;563;521;-6067;-4582;-32;0;1043;-127;-8681;6100;1;6099;0;-308;5791;-982
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;;I;2;PONTA GROSSA;PR;41699;14241;0;3614;0;0;0;17855;-4534;-2150;0;0;-2365;-9050;8805;2678;912;-4126;-3514;-62;0;1639;-2527;-5000;3806;-57;3749;-283;0;3465;0
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;41699;56;0;17739;0;0;0;17795;-17137;0;0;0;-4;-17141;654;8;0;-1150;-601;0;1525;1940;-2;1720;2374;7;2381;-10;0;2371;0
ICAP DO BRASIL CTVM LTDA. - PRUDENCIAL;1000082705;n2;;I;3;RIO DE JANEIRO;RJ;41699;406;0;15675;1594;0;0;17675;-7598;-45;0;0;-7;-7650;10025;19648;1555;-6531;-21834;-2183;0;1605;-1907;-9647;378;0;378;0;0;378;0
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;41699;514;0;17150;0;0;0;17663;-16942;-514;0;0;0;-17456;207;0;0;-709;-698;-3;0;1209;-7;-207;0;0;0;0;0;0;0
