Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
CSILATINA ARRENDAMENTO MERCANTIL S.A.;5883884;n1;;I;3;BARUERI;SP;41061;0;95180;0;2011;0;0;97191;0;-13176;-64194;0;17;-77352;19839;22;0;-5221;-3376;-1491;0;7080;-13914;-16901;2937;185;3122;-820;0;2301;0
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;41061;24185;0;34110;35904;1472;0;95671;-47365;-5690;0;0;-3509;-56564;39107;7069;379;-11215;-13028;-1178;1536;4674;-1853;-13615;25492;20;25512;-4567;-5664;15281;-7200
FATOR;50122;b1;;C;2;SAO PAULO;SP;41061;7924;0;117265;-30572;0;0;94618;-58296;0;0;0;779;-57517;37101;41025;0;-37837;-30654;-5956;14068;5982;-3235;-16609;20493;-4;20489;-4138;0;16350;0
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;41061;84272;0;10161;0;0;0;94433;-50432;0;0;0;4255;-46177;48257;0;0;-565;-7135;-1940;0;3381;-3428;-9687;38569;0;38569;-15452;0;23117;0
WESTLB;51554;b1;;I;3;SAO PAULO;SP;41061;52234;0;44653;-22373;17987;0;92500;-33643;-47848;0;0;429;-81062;11438;3622;9;-23861;-9627;-2100;4298;46091;-13289;5145;16583;1;16584;-4679;-727;11178;0
BMW;51420;n1;;C;3;SAO PAULO;SP;41061;43501;34494;1612;7239;0;0;86846;-20318;-10844;-27721;0;4357;-54526;32320;182;2393;-3762;-5672;-1356;0;1943;-3252;-9525;22795;51;22847;-6924;0;15923;0
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;41061;38777;26463;17404;0;0;0;82644;-22761;-7187;-23916;0;-19776;-73641;9003;70;350;-5935;-5821;-1152;0;5419;-393;-7462;1541;150;1691;-7412;-15;-5735;-3968
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;41061;43743;0;10644;-8369;30288;74;76379;-12704;-39700;0;0;-13267;-65670;10709;4;0;-2327;-2808;-1651;0;11448;-269;4396;15105;0;15105;-11894;0;3211;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;41061;52465;0;22248;176;0;0;74888;-28347;-15269;0;0;-21669;-65285;9603;506;1091;-8658;-10216;-56;0;20885;-4258;-705;8899;-70;8829;-39;0;8790;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;41061;5770;0;63013;23;0;5441;74247;-59726;-6767;0;0;-821;-67313;6934;48;0;-9591;-3985;-5;3982;11287;-1449;288;7222;0;7222;0;0;7222;0
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;41061;1998;0;71791;0;0;108;73897;-75733;-110;0;0;-99;-75942;-2045;17;0;-3557;-3178;-20;2218;12676;-367;7790;5745;59;5804;0;0;5804;0
CONFIDENCE;51671;b2;;C;2;BARUERI;SP;41061;0;0;456;-1651;73436;0;72241;0;0;0;0;0;0;72241;1670;0;-22870;-39046;-3443;0;4909;-6549;-65329;6912;-103;6808;-1973;-1782;3053;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;41061;54376;0;17721;0;0;0;72097;-22159;-1365;0;0;-10516;-34041;38056;8744;4346;-19445;-13252;-199;0;5327;-9324;-23803;14253;-218;14035;-644;0;13391;0
AGENCIA DE FOMENTO DO PARANA S.A.;3584906;n1;;I;1;CURITIBA;PR;41061;37076;0;33922;0;0;0;70997;0;-375;0;0;-578;-953;70044;0;0;-5974;-5776;-3307;0;6547;-758;-9269;60775;0;60775;-13442;0;47333;-11242
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ - SICREDI UNIÃO PR;79342069;b3S;;I;2;MARINGA;PR;41061;54280;0;13957;0;0;51;68288;-13251;-7361;0;0;-13400;-34012;34276;12451;4096;-17347;-19548;-455;0;7282;-11340;-24860;9416;-61;9355;-1049;0;8306;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;41061;54472;0;12570;0;0;44;67086;-15551;-4138;0;0;-13822;-33511;33574;9613;3470;-19444;-11869;-195;0;5377;-11919;-24968;8606;45;8651;-1181;0;7471;0
RENASCENCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62287735;n2;;I;2;SAO PAULO;SP;41061;0;0;66556;59;0;0;66615;-55340;0;0;0;0;-55340;11276;4657;0;-2520;-6554;-980;0;151;-149;-5396;5880;-2;5878;-2327;0;3551;0
BANCO FICSA S.A.;61348538;b1;;I;2;SAO PAULO;SP;41061;36730;0;24864;1369;0;0;62963;-30684;-6733;0;0;-32349;-69767;-6804;1822;16888;-5488;-45711;-3888;0;5777;-5019;-35618;-42422;-1681;-44103;17629;0;-26474;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;41061;1365;0;57689;0;0;0;59054;-57219;0;0;0;-18;-57238;1817;13;0;-3525;-1399;-22;2056;5843;-191;2775;4591;-1;4590;0;0;4590;-1520
STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO;11932017;b2;;I;3;SAO PAULO;SP;41061;0;0;40194;18312;0;0;58506;-18267;-1216;0;-15679;0;-35163;23343;16885;0;-19270;-6887;-2474;0;492;-212;-11465;11877;0;11877;-9043;0;2835;0
SCANIA BANCO S.A.;11417016;b2;;I;3;SAO BERNARDO DO CAMPO;SP;41061;49621;6043;2187;0;0;0;57852;-2231;-31263;-4320;0;-16755;-54568;3284;374;724;-5128;-3175;-1069;628;1146;-1490;-7990;-4707;113;-4594;1985;0;-2610;0
NOSSA CAIXA DESENVOLVIMENTO - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;;I;1;SAO PAULO;SP;41061;22456;0;34965;0;0;0;57421;0;-2627;0;0;-6429;-9057;48364;0;1427;-9913;-7743;-2842;0;124;-347;-19294;29070;17;29087;-5202;-913;22972;-13936
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;41061;34;0;55543;0;0;0;55577;0;0;0;0;0;0;55577;1;0;-255;-747;-1292;0;40;0;-2254;53323;0;53323;-434;0;52889;0
LEASEPLAN ARRENDAMENTO MERCANTIL S.A.;4836002;n1;;I;3;BARUERI;SP;41061;0;55344;0;0;0;0;55344;0;-10263;-35279;0;-950;-46491;8853;2379;0;-5230;-2721;-888;0;2799;-619;-4280;4573;-82;4491;-2055;0;2437;0
CAIXA GERAL;51815;b1;;C;3;SAO PAULO;SP;41061;15813;0;32163;5518;645;0;54140;-16586;-2622;0;0;-595;-19803;34337;12798;0;-17920;-13734;-3177;298;3243;-4478;-22970;11367;-9;11359;-4925;0;6434;0
BANCO A.J. RENNER S.A.;92874270;b1;;I;2;PORTO ALEGRE;RS;41061;50037;0;3783;0;0;0;53820;-20555;0;0;0;-10680;-31234;22585;177;9601;-11190;-16484;-2374;121;17;-20;-20153;2432;28;2460;924;-226;3158;-350
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CATARATAS DO IGUAÇU - SICREDI CATARATAS DO IGUAÇU;78414067;b3S;;I;2;MEDIANEIRA;PR;41061;39702;0;13661;0;0;71;53434;-14298;-4821;0;0;-7407;-26526;26908;10479;2170;-13659;-10402;-275;0;5643;-7716;-13760;13148;53;13201;-1136;0;12065;0
AGIPLAN FINANCEIRA S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO;13660104;n1;;I;2;PORTO ALEGRE;RS;41061;51969;0;306;0;0;0;52275;-2424;0;0;0;-12102;-14526;37749;0;1340;-1245;-12474;-2448;0;3;-9;-14833;22915;-364;22552;-8244;0;14307;-388
BANCO SEMEAR S.A.;795423;b1;;I;2;BELO HORIZONTE;MG;41061;45042;0;6823;-475;0;0;51389;-20574;0;0;0;-40876;-61450;-10060;672;4740;-3646;-34666;-832;0;13042;-17531;-38220;-48281;-505;-48786;19581;0;-29205;0
INTERCAP;50476;b1;;C;2;SAO PAULO;SP;41061;34297;0;11099;-1713;6413;0;50096;-23189;-2866;0;0;-10387;-36442;13654;2793;850;-11000;-8061;-1509;-10;810;-4255;-20382;-6728;3;-6726;2675;0;-4050;0
COOPERATIVA CENTRO BRASILEIRA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE LTDA.;37395399;b3S;;I;2;GOIANIA;GO;41061;38919;0;7970;0;0;0;46889;-12892;0;0;0;-4323;-17216;29673;1149;513;-7174;-7535;-147;0;344;-412;-13262;16411;259;16670;-143;0;16528;-3756
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;;I;1;FLORIANOPOLIS;SC;41061;30992;0;15627;0;0;0;46620;-51;-5338;0;0;-14163;-19553;27067;16;1285;-13555;11847;-2677;0;783;-1215;-3516;23551;28;23579;-10861;0;12717;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;41061;22705;0;23195;0;0;0;45901;-22631;-11;0;0;-1960;-24602;21299;1261;1472;-9087;-10212;-132;0;496;-1561;-17764;3535;72;3607;-28;0;3579;-2737
SOROCRED   CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;4814563;n1;;I;2;BARUERI;SP;41061;44697;0;878;0;0;0;45575;-5981;0;0;0;-45103;-51084;-5509;5237;7433;-1693;-10197;-2990;0;10861;-225;8426;2916;-113;2804;-1769;-81;953;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;41061;16978;0;28269;0;0;0;45247;-14273;-11211;0;0;1682;-23802;21446;660;407;-3829;-913;-91;0;1269;-306;-2803;18643;97;18740;-259;0;18481;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;41061;24933;0;20181;0;0;4;45118;-18185;-1472;0;0;-4571;-24229;20889;5057;699;-10943;-4816;-90;0;4307;-3735;-9523;11366;88;11455;-539;0;10916;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DE SAÚDE E EMPRESÁRIOS DA REGIÃO NORTE DO PARANÁ LTDA.;2398976;b3S;;I;2;LONDRINA;PR;41061;27991;0;16214;0;0;0;44205;-12379;-262;0;0;-12217;-24857;19348;374;280;-7679;-5895;-36;0;4760;-414;-8610;10738;-5;10733;-6;-210;10517;-8149
BANCO MONEO S.A.;7441209;b2;;I;2;CAXIAS DO SUL;RS;41061;41399;0;2280;0;0;0;43679;0;-17175;0;0;-3213;-20387;23292;1270;233;-4066;-1908;-1314;0;415;-698;-6069;17223;-56;17167;-7466;0;9701;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;41061;30065;0;13273;0;0;0;43339;-14841;-1385;0;0;-4836;-21062;22277;5823;1835;-12864;-8081;-113;0;3428;-5537;-15509;6768;23;6791;-498;0;6293;0
BANCO TRICURY S.A.;57839805;b2;;I;2;SAO PAULO;SP;41061;32816;0;9800;0;0;0;42615;-18062;0;0;0;-3432;-21494;21121;129;52;-2725;-3395;-1923;1120;1839;-58;-4962;16159;1595;17754;-4084;-295;13375;-5094
QUERO-QUERO FINANCIADORA S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5192316;n1;;I;2;SANTO CRISTO;RS;41061;41855;0;351;0;0;0;42205;-5634;0;0;0;-15406;-21040;21165;2196;863;-472;-20195;-1830;0;239;-54;-19253;1912;0;1912;-736;0;1176;0
NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;4379829;n1;;I;2;CURITIBA;PR;41061;30284;0;11731;0;0;0;42015;-13697;0;0;0;-9352;-23050;18965;191;75;-540;-15664;-1106;0;311;-1770;-18502;463;233;696;489;0;1185;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;41061;22827;0;19008;0;0;0;41835;0;-11654;0;0;236;-11418;30416;923;0;-18870;-5043;-2003;0;52613;-3953;23667;54083;257;54340;-8720;-1287;44334;-11220
FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;411939;n1;;I;2;JUNDIAI;SP;41061;41228;0;504;0;0;0;41732;-8490;0;0;0;-2697;-11187;30544;3297;0;-1037;-13467;-1758;0;73;-10981;-23871;6673;-99;6574;-3459;0;3115;-784
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;41061;29545;0;11967;8;0;0;41520;-6669;-8077;0;0;-6532;-21278;20242;4738;1204;-6789;-5309;-142;0;25573;-27058;-7783;12459;-5;12454;-448;0;12006;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;41061;1279;0;38630;0;0;0;39909;-38586;0;0;0;93;-38493;1416;0;0;-15814;25236;0;278;4156;-15257;-1400;16;0;15;0;0;15;0
PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1800019;n1;;I;2;PORTO ALEGRE;RS;41061;36059;0;3502;0;0;0;39560;-10260;0;0;0;-17788;-28048;11513;276;997;-3514;-18048;-132;0;2946;-2358;-19834;-8322;2;-8320;-2;0;-8323;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;;I;3;GUARULHOS;SP;41061;38739;0;1661;-1020;0;0;39380;-15285;0;0;0;-16563;-31848;7533;15;8625;-4016;-7893;-1979;0;567;-620;-5301;2231;-154;2077;-807;0;1270;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO GAÚCHO - SICREDI PLANALTO GAÚCHO;88038260;b3S;;I;3;CRUZ ALTA;RS;41061;30006;0;9173;0;0;15;39195;-7059;-6603;0;0;-2325;-15987;23208;4078;1064;-8572;-3200;-93;0;3915;-4637;-7445;15763;15;15778;-461;0;15317;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;;I;1;VITORIA;ES;41061;20468;0;18230;0;0;0;38698;-686;-10062;0;0;-11261;-22010;16689;1725;1312;-13133;-7980;-1667;0;7221;-768;-13291;3398;1034;4432;-4380;0;52;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;;I;2;ERECHIM;RS;41061;28577;0;9432;0;0;23;38031;-11058;-2287;0;0;-6354;-19698;18333;5046;1268;-11138;-6415;-126;0;2008;-6803;-16159;2174;129;2303;-421;0;1881;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26565770;b3S;;I;2;LUCAS DO RIO VERDE;MT;41061;32929;0;5099;0;0;0;38028;-2464;-8917;0;0;-5170;-16550;21478;4181;1287;-7100;-5243;-105;0;32106;-33352;-8225;13252;88;13340;-321;0;13019;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI   SICREDI VALE DO PIQUIRI PR;81099491;b3S;;I;2;PALOTINA;PR;41061;26612;0;11105;0;0;29;37746;-8473;-3459;0;0;-2937;-14869;22877;6509;2203;-9525;-7786;-164;0;3739;-6650;-11674;11203;81;11284;-637;0;10647;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO/SC;78825270;b3S;;I;2;CHAPECO;SC;41061;31589;0;4726;0;0;0;36315;-8464;-1271;0;0;-7546;-17281;19034;562;2602;-5064;-5090;-74;45;0;-849;-7869;11165;155;11320;0;0;11320;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CENTRO NORTE DO MATO GROSSO - SICREDI CENTRO NORTE MT;26529420;b3S;;I;2;NOVA MUTUM;MT;41061;32750;0;3532;0;0;0;36282;-4540;-8039;0;0;-7860;-20439;15843;4489;1406;-6839;-4967;-104;0;33537;-35452;-7930;7913;95;8008;-162;0;7846;0
BANCO GERADOR S.A.;10664513;b1;;I;2;RECIFE;PE;41061;32044;0;2205;1632;0;0;35881;-11118;-6940;0;0;-7712;-25771;10110;2166;1869;-4834;-11753;-1305;0;2820;-1531;-12568;-2458;0;-2458;1101;0;-1357;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;;I;2;SAO PAULO;SP;41061;32088;0;3368;0;0;0;35457;-6590;0;0;0;-4093;-10684;24773;1274;561;-11024;-9609;-106;0;2518;-77;-16463;8310;-171;8140;0;-336;7804;-3857
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;;I;2;LINHARES;ES;41061;30333;0;4741;0;0;0;35074;-6348;-2696;0;0;-5884;-14928;20146;2125;2884;-5101;-5567;-123;0;696;-788;-5875;14270;123;14393;-162;0;14231;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB CREDICOONAI.;53923116;b3S;;I;3;RIBEIRAO PRETO;SP;41061;29156;0;4851;0;0;1040;35047;-7043;-6658;0;0;-5962;-19664;15383;511;821;-5254;-6287;-73;0;766;-951;-10466;4917;0;4917;-16;0;4901;-124
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;41061;13670;0;20554;0;0;0;34224;-16628;-8969;0;0;-994;-26591;7633;119;138;-1871;-1238;-36;0;996;-353;-2246;5386;441;5827;0;0;5827;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;;I;2;DOURADOS;MS;41061;25430;0;7970;0;0;0;33400;-6761;-3025;0;0;-3811;-13597;19804;4463;1906;-8381;-5958;-132;0;2845;-4974;-10232;9572;46;9618;-552;0;9066;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;;I;2;RODEIO BONITO;RS;41061;27844;0;5428;0;0;49;33320;-8637;-1449;0;0;-3081;-13167;20153;4315;1073;-10093;-6261;-93;0;3175;-4840;-12725;7428;-63;7365;-317;0;7048;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;;I;2;SAO PAULO;SP;41061;27326;0;5617;0;0;0;32943;-18775;0;0;0;-4993;-23767;9175;1034;19;-8483;-7462;-816;0;1249;-4087;-18546;-9370;6;-9364;3990;0;-5374;0
BANCO KEB DO BRASIL S.A.;2318507;b1;;I;3;SAO PAULO;SP;41061;17365;0;9533;0;5612;0;32511;-5897;-16021;0;0;0;-21918;10593;13;0;-1682;-1527;-502;0;6312;-6377;-3763;6830;257;7088;-2711;0;4377;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;;I;2;SANTA MARIA;RS;41061;27406;0;5024;0;0;0;32430;-7292;-2880;0;0;-4371;-14543;17887;4320;1240;-8057;-4772;-101;0;2523;-5123;-9969;7918;-58;7860;-316;0;7544;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;41061;5892;0;26061;0;0;0;31953;-26546;0;0;0;-128;-26673;5280;73;0;-3792;4417;-3;0;72;-883;-117;5163;-2;5161;-3;-99;5059;-2996
MÁXIMA;50201;b1;;C;2;RIO DE JANEIRO;RJ;41061;14531;0;15336;1946;72;0;31885;-29013;-10;0;0;-3820;-32844;-959;5120;5;-5407;-13230;-1043;5035;1167;-289;-8642;-9601;0;-9601;6002;-434;-4033;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32995755;b3S;;I;3;TANGARA DA SERRA;MT;41061;28597;0;3162;0;0;0;31760;-3753;-3487;0;0;-4334;-11573;20186;4170;1885;-6793;-5430;-105;0;7824;-11962;-10411;9775;57;9833;-300;0;9533;0
SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7747410;n1;;I;2;BARUERI;SP;41061;31398;0;294;0;0;0;31692;-1284;0;0;0;-11699;-12984;18708;2031;2420;-1745;-2510;-1682;0;1;-181;-1666;17042;0;17042;-6808;0;10234;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;;I;2;FLORIANOPOLIS;SC;41061;24830;0;6730;0;0;0;31560;-11290;0;0;0;-801;-12091;19469;340;296;-5668;-4305;-6;0;54;-271;-9560;9909;15;9923;-29;0;9894;-1973
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;;I;2;MARINGA;PR;41061;27585;0;3464;0;0;0;31049;-6911;-52;0;0;-4981;-11944;19105;2913;2254;-7746;-7546;-114;0;0;-1359;-11598;7506;46;7552;-182;-698;6673;-1648
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35571249;b3S;;I;2;JOAO PESSOA;PB;41061;28250;0;2605;0;0;0;30855;-7311;0;0;0;-2212;-9523;21332;503;896;-3208;-1537;-21;0;653;-1317;-4031;17301;0;17300;-1;-171;17128;-6099
COOPERATIVA DE CRÉDITO DOS MÉDICOS, OUTROS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO.;36900256;b3S;;I;2;CUIABA;MT;41061;26679;0;4085;0;0;0;30764;-7459;0;0;0;-1149;-8607;22156;392;302;-5475;-5160;-2;0;39;-296;-10201;11956;1;11957;0;0;11957;-5141
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS;92555150;b3S;;I;2;SANANDUVA;RS;41061;22804;0;7465;0;0;1;30270;-6470;-2746;0;0;-2221;-11437;18833;4046;1050;-9949;-5604;-100;0;3493;-4105;-11170;7663;42;7705;-479;0;7226;0
JBCRED S/A SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR;4230630;n1;;I;2;SAO PAULO;SP;41061;29023;0;0;0;0;0;29023;0;0;0;0;-7143;-7143;21880;0;0;-2019;-7195;-1442;0;1560;0;-9096;12784;0;12784;-5407;0;7377;0
BANCO KDB DO BRASIL S.A.;7656500;b1;;I;3;SAO PAULO;SP;41061;2218;0;22930;0;3535;0;28683;-1764;-16418;0;0;1276;-16905;11778;264;1;-3088;-1584;-664;0;32;-1401;-6439;5339;106;5446;-5411;0;34;0
DIFERENCIAL CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;92885631;n2;;I;2;PORTO ALEGRE;RS;41061;0;0;28590;0;0;0;28590;-333;0;0;-10;0;-343;28247;6792;0;-1359;-31548;-1965;0;611;-510;-27979;268;3029;3297;-125;-92;3079;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO BRANCO - SICREDI OURO BRANCO RS;87853206;b3S;;I;2;TEUTONIA;RS;41061;20778;0;7083;0;0;0;27862;-8103;-1960;0;0;-2173;-12237;15625;3901;797;-8053;-4781;-91;0;2176;-3213;-9264;6361;1;6362;-305;0;6057;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE DO RIO GRANDE DO SUL - SICREDI NOROESTE RS;89049738;b3S;;I;2;TRES DE MAIO;RS;41061;20638;0;6959;0;0;14;27610;-6738;-1971;0;0;-1620;-10329;17281;4443;677;-9027;-4566;-89;0;2512;-3752;-9803;7478;95;7573;-431;0;7143;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;;I;2;VENDA NOVA DO IMIGRANTE;ES;41061;22331;0;4829;0;0;0;27160;-6715;-1429;0;0;-2461;-10604;16556;1589;2666;-5788;-6050;-114;0;529;-675;-7843;8712;49;8761;-62;0;8699;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;;I;2;SAO GABRIEL DA PALHA;ES;41061;23668;0;3380;0;0;0;27048;-3991;-2666;0;0;-1049;-7706;19341;1439;2341;-5116;-5676;-128;0;711;-1386;-7816;11525;-19;11506;-102;0;11403;0
COOPERATIVA DE CRÉDITO EM GUAXUPÉ E REGIÃO LTDA - SICOOB AGROCREDI;42873828;b3S;;I;2;GUAXUPE;MG;41061;23180;0;2237;0;0;1431;26848;-3707;-3803;0;0;-3897;-11407;15441;1230;2563;-5562;-4650;-106;0;782;-401;-6144;9297;-50;9247;-267;0;8980;-771
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO FRONTEIRA DO IGUAÇU - SICREDI FRONTEIRA PR/SC;82527557;b3S;;I;2;CAPANEMA;PR;41061;23500;0;3127;0;0;14;26641;-5285;-1644;0;0;-2438;-9367;17274;4131;1228;-7989;-4704;-84;0;2637;-3277;-8058;9217;14;9230;-410;0;8820;0
BRASCAN;50885;b1;;C;3;RIO DE JANEIRO;RJ;41061;1442;0;24541;9;179;0;26171;-20330;-2038;0;0;33;-22335;3836;2491;66;-7542;-5775;-200;0;148;-392;-11204;-7368;0;-7368;-116;0;-7484;0
