Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;42156;93957;32085;53861;618;11;0;180532;-51138;-8488;-20409;0;-28249;-108284;72247;213846;1089;-33698;-84306;-24269;14225;11053;-28460;69480;141727;13490;155218;-44348;-4695;106175;0
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;42156;2695;0;172016;0;0;1705;176417;-178826;-1982;0;0;69;-180739;-4322;31;0;-5823;-5289;-34;4680;19398;-382;12581;8259;-10;8249;0;0;8249;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;42156;1344;0;165011;6;0;4977;171339;-153417;-7107;0;0;58;-160465;10874;99;0;-10966;-4262;-10;9215;16202;-5860;4418;15292;118;15410;-16;-299;15095;0
PSA FINANCE - PRUDENCIAL;1000080594;b2;;C;3;SAO PAULO;SP;42156;113158;6867;50276;605;0;0;170906;-69079;-2112;-6390;0;-19210;-96791;74115;2762;7831;-14854;-15434;-5263;0;868;-8252;-32342;41772;-821;40951;-10249;-1871;28831;-18746
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;;I;1;PORTO ALEGRE;RS;42156;127030;0;36269;0;0;0;163298;0;-69764;0;0;-92459;-162222;1076;4561;818;-19832;-8530;-4734;0;381;-24914;-52249;-51173;0;-51173;20502;-924;-31595;0
BCO COMMERCIAL INV. TRUST S.A. - PRUDENCIAL;1000081476;b2;;I;3;BARUERI;SP;42156;1205;146683;5167;1082;0;0;154138;-13432;-2547;-108354;0;-6896;-131228;22909;24;0;-20295;-6199;-1737;0;6118;-6709;-28798;-5889;1534;-4355;9714;-194;5165;0
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;42156;25394;0;62705;-16482;82261;0;153878;-72533;-11779;0;0;96;-84216;69662;38557;10097;-31976;-45016;-8335;142;7559;-24562;-53533;16128;9;16138;-6641;-1400;8097;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;42156;126456;0;26437;0;0;0;152893;-72106;-258;0;0;-10723;-83087;69806;0;0;-15838;-12155;-88;0;537;-1304;-28847;40959;231;41190;0;0;41190;-8945
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;42156;121712;0;28683;0;0;0;150394;-20997;-72025;0;0;-54929;-147951;2443;16963;4984;-19417;-15752;-424;0;49629;-15540;20444;22887;252;23139;-3385;0;19755;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;42156;3453;0;140518;0;0;0;143971;-140217;0;0;0;487;-139730;4241;20;0;-5068;-2320;-31;3524;5408;-56;1476;5718;0;5717;-5;0;5712;0
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;42156;109019;0;26675;0;0;0;135695;-91219;0;0;0;-10082;-101301;34394;0;0;-919;-8194;-2074;0;10007;-8541;-9721;24673;0;24673;-9847;0;14825;0
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;42156;50830;0;54600;28460;0;0;133890;-48630;-12422;0;-42343;-16822;-120218;13672;11923;0;-21380;-16383;-3673;0;11796;-3594;-21311;-7638;-24;-7663;-646;0;-8308;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;42156;105498;0;27595;3;0;48;133145;-35171;-11274;0;0;-24634;-71079;62065;20006;8356;-30828;-36681;-528;0;6854;-14742;-47563;14502;-749;13754;-2690;0;11064;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;42156;91616;0;32293;1173;0;0;125082;-47311;-19962;0;0;-26303;-93577;31506;1262;1260;-11319;-14582;-92;0;17417;-10371;-16425;15080;-547;14534;-135;0;14399;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;42156;80383;0;44256;0;0;0;124639;-50497;-2609;0;0;-23850;-76956;47684;12026;7078;-23964;-16387;-281;0;6660;-13840;-28708;18976;98;19074;-1656;0;17418;0
AGIPLAN FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083694;n1;;C;2;;;42156;111505;0;10468;-794;1172;0;122351;-13091;0;0;0;-34409;-47500;74851;2601;4141;-9689;-40211;-6472;3;917;-272;-48983;25868;-115;25752;-10398;0;15355;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;42156;3772;0;117774;0;0;0;121547;-117809;0;0;0;0;-117809;3737;1;0;-8365;34756;0;2232;1000;-33137;-3514;224;53;277;0;0;277;0
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;42156;106169;7238;432;7006;0;0;120844;-44858;-75905;-6798;0;-3534;-131094;-10250;2325;3406;-8008;-10485;-1932;0;61970;-15821;31455;21205;0;21205;-22286;0;-1081;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;C;2;RIO DE JANEIRO;RJ;42156;39461;0;48822;26864;2096;0;117242;-84033;-17444;0;0;-7269;-108745;8497;18804;1076;-16091;-18229;-2894;-584;4469;-2078;-15529;-7031;12;-7019;3775;-71;-3316;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;;I;2;MEDIANEIRA;PR;42156;84664;0;22585;2;0;110;107360;-30406;-8159;0;0;-18106;-56671;50689;15987;5250;-22826;-20835;-371;0;5534;-13426;-30687;20002;71;20073;-2092;0;17981;0
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;;C;2;PORTO ALEGRE;RS;42156;100346;0;4925;0;0;0;105271;-44491;0;0;0;-19057;-63548;41723;5415;8165;-12908;-21839;-4045;515;640;-4285;-28341;13382;15;13397;-4577;-777;8043;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;42156;81201;0;23393;0;0;303;104897;-29024;-7166;0;0;-16543;-52732;52165;14842;3643;-25111;-15859;-291;0;4787;-14216;-32206;19959;-3271;16689;-1938;0;14750;0
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;;I;3;RIO DE JANEIRO;RJ;42156;216;0;112596;-9298;0;0;103514;-321;-16;0;0;0;-336;103177;90209;55574;-24302;-111810;-17823;0;5344;-3933;-6741;96436;-130;96306;-26094;-30618;39594;0
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;;I;2;BARUERI;SP;42156;101157;0;754;0;0;0;101911;-5359;0;0;0;-43763;-49122;52789;4835;8820;-3160;-23834;-5607;0;0;-930;-19877;32912;0;32912;-13328;0;19584;0
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;;I;2;SAO PAULO;SP;42156;0;0;99976;8;0;0;99984;-85378;0;0;0;0;-85378;14605;7010;0;-4348;-4031;-1336;0;187;-187;-2705;11901;0;11901;-2908;-4568;4425;0
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;42156;74956;0;20370;0;0;0;95326;0;-9170;0;0;-11536;-20706;74620;0;1617;-14824;-6975;-4296;0;2843;-351;-21987;52633;-7;52626;-16194;-1307;35124;-11137
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;42156;57251;0;36342;0;0;0;93593;-33467;-461;0;0;-2151;-36079;57514;740;842;-14425;-9058;0;0;0;-1143;-23043;34471;0;34471;-21;-614;33836;-18634
YAMAHA MOTOR - PRUDENCIAL;1000080721;b2;;C;3;GUARULHOS;SP;42156;81890;0;7823;1828;0;0;91542;-24121;-304;0;0;-20326;-44750;46791;41608;9091;-12674;-36752;-8171;347;15226;-9368;-693;46099;-1699;44400;-16435;0;27964;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;42156;38911;0;51948;0;0;0;90859;-50942;0;0;0;-88;-51030;39829;2471;2131;-12753;-12106;-227;0;1433;-1956;-21007;18822;-56;18766;-422;0;18344;-5946
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;42156;67680;0;20172;0;0;0;87852;-30962;-2485;0;0;-20575;-54023;33829;1841;5327;-10013;-8461;-135;93;192;-2035;-13193;20636;2;20639;-231;0;20408;-2150
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;;I;2;GOIANIA;GO;42156;73288;0;14360;0;0;0;87648;-29714;0;0;0;-7523;-37237;50411;2235;2200;-11788;-10753;-240;0;1060;-381;-17667;32745;26;32771;-393;0;32378;-9904
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;42156;36388;0;49715;0;0;0;86103;-27515;-16277;0;0;3276;-40515;45588;741;3479;-7336;-923;-73;0;5790;-1519;157;45745;147;45893;-603;0;45290;0
AF PARANÁ - PRUDENCIAL;1000081115;n1;;I;1;CURITIBA;PR;42156;46127;0;39571;0;0;0;85698;0;-2300;0;0;-11620;-13920;71779;886;47;-11697;-7568;-3981;0;1221;-1028;-22120;49658;-3;49656;-8086;0;41570;-39484
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;42156;60323;0;24445;0;0;44;84811;-23447;-8390;0;0;-10591;-42428;42383;10707;4959;-20200;-17796;-266;0;4583;-9801;-27814;14569;6430;21000;-1235;0;19765;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;42156;52325;0;32235;0;0;0;84560;-34798;-3905;0;0;-7701;-46404;38156;8835;3098;-16263;-11373;-205;0;5976;-8775;-18706;19450;43;19493;-1819;0;17675;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;42156;36292;0;47952;0;0;1;84244;-37959;-2241;0;0;-10093;-50293;33951;7286;1772;-12668;-5515;-154;0;3354;-4977;-10903;23048;333;23381;-1274;0;22107;0
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;;I;2;BELO HORIZONTE;MG;42156;79142;0;5013;0;0;0;84155;-31184;0;0;0;-30558;-61742;22413;573;3151;-4517;-30072;-3602;-12;13300;-3267;-24445;-2032;-85;-2117;-1;-70;-2189;0
CONFIDENCE - PRUDENCIAL;1000080783;b2;;C;2;BARUERI;SP;42156;0;0;2143;-4646;86269;0;83767;0;0;0;0;0;0;83767;1956;0;-32168;-54552;-4912;0;97957;-91122;-82842;925;-421;503;-4582;-984;-5063;0
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;;I;3;BARUERI;SP;42156;0;70949;1;12170;0;0;83120;0;-8295;-44183;0;347;-52131;30989;0;0;-5516;-3549;-925;0;17527;-37204;-29667;1322;548;1870;-705;-255;910;0
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;42156;63743;2021;15392;0;0;0;81157;-5133;-27678;-1676;0;-12035;-46522;34635;47975;776;-15831;-46870;-1969;1322;134;-662;-15126;19509;-374;19135;-7071;-722;11342;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;42156;47893;0;29605;1;0;0;77499;-16767;-21508;0;0;-11619;-49894;27605;8960;2195;-10840;-8385;-270;0;7757;-6279;-6861;20744;26;20770;-1554;0;19216;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;;I;2;LINHARES;ES;42156;65457;0;11080;0;0;0;76538;-17638;-4886;0;0;-10273;-32796;43741;3113;4008;-7234;-7597;-151;0;1490;-1330;-7701;36040;-201;35839;-250;-406;35183;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;;I;2;DOURADOS;MS;42156;59830;0;16459;0;0;17;76306;-14900;-6639;0;0;-6424;-27962;48344;8413;5842;-15745;-11210;-239;0;4478;-8955;-17415;30929;-254;30675;-1366;0;29309;0
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;;I;3;BARUERI;SP;42156;0;75109;176;0;0;0;75285;0;-10592;-44334;0;-1447;-56374;18911;1921;0;-7152;-4653;-1487;0;1074;-386;-10684;8227;830;9057;-2892;0;6164;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;42156;6460;0;67099;0;0;0;73559;-67040;0;0;0;-91;-67131;6428;199;0;-6135;7184;-19;0;54;-1030;253;6681;1;6680;-2;-172;6505;-5865
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;42156;0;0;62423;-13041;24160;0;73543;-42749;-884;0;0;0;-43633;29910;45199;0;-35156;-11710;-4670;0;9448;-5819;-2708;27202;-175;27027;-10778;-68;16181;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;;I;2;SANTA MARIA;RS;42156;53710;0;19188;0;0;21;72918;-21313;-7718;0;0;-8565;-37596;35322;9268;3304;-15187;-8712;-237;0;4024;-7826;-15365;19957;-109;19848;-1530;0;18318;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;;I;2;CRUZ ALTA;RS;42156;56517;0;15477;1;0;121;72115;-16152;-9411;0;0;87;-25476;46639;6802;2212;-10685;-4664;-148;0;3714;-6168;-8938;37701;234;37935;-1136;0;36799;0
FATOR - PRUDENCIAL;1000080350;b1;;C;2;SAO PAULO;SP;42156;9771;0;57748;2094;0;0;69613;-67688;0;0;0;-1997;-69686;-73;20734;0;-35553;-20974;-2160;-3254;4245;-394;-37356;-37430;-45;-37475;-11873;-764;-50112;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;;I;2;FLORIANOPOLIS;SC;42156;49944;0;19321;0;0;0;69265;-29365;0;0;0;-2093;-31458;37808;3350;748;-7660;-11131;-65;0;262;-421;-14917;22890;-24;22867;-210;0;22657;-7631
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;;I;2;RIO DE JANEIRO;RJ;42156;29840;1129;37930;0;0;0;68899;-46984;-1326;-1083;0;-6321;-55714;13185;400;377;-5996;-3974;-924;0;443;-22;-9696;3489;-176;3313;-2013;0;1300;-2789
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;42156;7237;0;60683;0;0;0;67920;-66678;-455;0;0;-787;-67920;0;0;0;-14727;14839;-76;0;0;-36;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;;I;2;ERECHIM;RS;42156;50289;0;16881;0;0;169;67338;-23114;-4585;0;0;-5519;-33218;34120;8458;2973;-16199;-9965;-216;0;4023;-9150;-20075;14045;138;14183;-1355;0;12828;0
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;;I;2;CURITIBA;PR;42156;65949;0;989;0;0;0;66938;-8464;0;0;0;-28663;-37127;29811;2477;0;-780;-19570;-2748;0;464;-3164;-23320;6491;0;6491;-2587;-20;3883;0
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;;I;1;FLORIANOPOLIS;SC;42156;48401;0;17195;0;0;0;65596;0;-10296;0;0;-8947;-19243;46352;0;790;-16697;-4626;-2600;0;800;-15325;-37660;8693;3649;12342;-6184;0;6157;0
BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;1000081706;b1;;I;2;SAO PAULO;SP;42156;49663;0;5828;161;8868;0;64521;-28064;-3617;0;0;-3188;-34869;29652;1059;31;-8532;-7379;-1737;0;1410;-5315;-20464;9189;873;10062;-2498;0;7563;0
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;;I;2;PORTO ALEGRE;RS;42156;60070;0;1853;0;0;0;61924;-10216;0;0;0;-17229;-27445;34479;894;3111;-10806;-21470;-2843;0;874;-3577;-33816;663;0;663;5992;-702;5953;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35571249;b3S;;I;2;JOAO PESSOA;PB;42156;50817;0;10437;0;0;0;61255;-24086;0;0;0;-7963;-32048;29206;707;1377;-5881;-2420;-57;0;1795;-2033;-6512;22694;16;22710;-27;-225;22457;-10919
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;;I;2;MARINGA;PR;42156;48001;0;12649;0;0;0;60649;-22699;-693;0;0;-7344;-30736;29913;5533;3991;-13481;-12930;-242;0;11;-3092;-20210;9703;128;9831;-608;0;9223;-3739
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;;I;2;VENDA NOVA DO IMIGRANTE;ES;42156;51434;0;8774;0;0;0;60207;-17885;-3054;0;0;-7600;-28539;31668;2529;3979;-9276;-7874;-162;0;1899;-782;-9687;21982;0;21982;-325;-736;20921;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37442605;b3S;;I;2;COLIDER;MT;42156;51956;0;8203;0;0;0;60158;-7158;-9365;0;0;-9569;-26092;34067;6787;4393;-11800;-9184;-238;0;3206;-5521;-12357;21710;668;22378;-992;0;21386;0
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;;I;2;SAO PAULO;SP;42156;35713;0;23369;0;0;0;59082;-32914;0;0;0;-15283;-48197;10885;165;278;-3618;-2945;-1350;2464;75;-165;-5096;5789;16;5804;-1157;-425;4222;0
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;;I;1;SALVADOR;BA;42156;36404;0;22590;0;0;0;58994;0;-16162;0;0;-6833;-22995;35999;1132;0;-23711;-6029;-3053;0;26816;-2384;-7228;28771;36;28806;-6339;-1686;20781;-14251
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT/RO;70431630;b3S;;I;2;JUINA;MT;42156;51180;0;7758;0;0;0;58938;-5205;-6405;0;0;-10543;-22153;36785;6544;5857;-13658;-10298;-213;0;3670;-7329;-15427;21357;627;21984;-1096;0;20888;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;;I;2;PONTA GROSSA;PR;42156;43955;0;14549;0;0;0;58504;-17728;-4952;0;0;-8369;-31049;27456;6867;2858;-11599;-10158;-175;0;3012;-5773;-14969;12487;248;12735;-1002;0;11733;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;;I;2;ITAQUI;RS;42156;44334;0;13231;0;0;1;57567;-11939;-5747;0;0;-5044;-22729;34837;4845;1920;-10577;-6607;-141;0;3341;-4760;-11979;22858;165;23023;-1065;0;21959;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;42156;47641;0;9907;0;0;0;57548;-14650;-2683;0;0;-8772;-26104;31444;2018;2916;-5994;-5909;-141;0;1043;-627;-6694;24749;-14;24736;-299;-435;24003;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;;I;2;CANARANA;MT;42156;42936;0;14469;0;0;0;57404;-6365;-17352;0;0;-8674;-32391;25014;7001;1894;-11042;-5821;-190;0;3967;-6155;-10345;14668;-166;14502;-931;0;13571;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32995755;b3S;;I;2;TANGARA DA SERRA;MT;42156;48297;0;8858;0;0;0;57155;-10433;-7218;0;0;-17503;-35154;22001;7661;2560;-10804;-8738;-218;0;5512;-8212;-12238;9763;77;9840;-1277;0;8563;0
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;42156;34883;0;20656;0;0;0;55539;-172;-11558;0;0;-17286;-29016;26522;492;742;-15642;-7402;-1907;0;2451;-1124;-22391;4132;71;4203;-1289;0;2915;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94433109;b3S;;I;2;PORTO ALEGRE;RS;42156;36302;0;18733;0;0;0;55035;-27742;0;0;0;-2810;-30552;24483;1684;487;-6776;-7579;-61;0;0;-288;-12533;11950;1;11951;-256;-190;11506;-3394
QUERO-QUERO - PRUDENCIAL;1000080831;n1;;I;2;SANTO CRISTO;RS;42156;53634;0;958;0;0;0;54592;-8302;0;0;0;-17279;-25581;29011;1014;1571;-1508;-22779;-2160;0;14;-70;-23919;5092;0;5092;-2025;0;3068;0
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;;I;3;SAO PAULO;SP;42156;0;0;38465;-521;16343;0;54286;-4509;-5688;0;0;-47959;-58156;-3870;13720;0;-19505;-10564;-2771;0;617;-15019;-33522;-37392;0;-37392;14529;-6;-22869;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;;I;2;SAO MIGUEL D'OESTE;SC;42156;42835;0;11429;0;0;18;54281;-20703;-3070;0;0;-7407;-31180;23101;4174;1676;-8577;-4426;-138;39;1448;-927;-6731;16370;-4;16366;-589;0;15776;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA LTDA.- UNICRED CENTRAL SC;543968;b3C;;I;2;FLORIANOPOLIS;SC;42156;0;0;54078;0;0;0;54078;-51129;0;0;0;0;-51129;2949;516;392;-3612;542;-15;0;1;-2;-2178;771;43;814;-4;0;810;0
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;;I;2;MARINGA;PR;42156;1266;0;52511;0;0;0;53777;-50682;0;0;0;-64;-50746;3032;1;0;-7781;-4763;-116;3632;9696;-543;126;3158;19;3176;-368;0;2808;0
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;42156;828;0;52726;0;0;0;53554;-51685;0;0;0;48;-51637;1917;33;0;-2855;-1383;-3;2821;8143;0;6756;8672;0;8673;-8;0;8664;-2421
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;;I;2;SAO GABRIEL DA PALHA;ES;42156;46295;0;6228;0;0;0;52523;-9711;-6641;0;0;-7730;-24082;28442;2084;3341;-7345;-6895;-150;0;1766;-819;-8018;20424;21;20445;-272;-552;19621;0
MÁXIMA - PRUDENCIAL;1000080367;b1;;C;2;RIO DE JANEIRO;RJ;42156;25215;0;13420;-7655;21494;0;52473;-40763;0;0;0;3011;-37751;14722;1222;5;-10230;-23160;-1757;-119;13257;-2913;-23695;-8973;0;-8973;2835;-7;-6145;0
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;42156;664;0;51540;0;0;0;52203;-50565;-664;0;0;0;-51229;975;0;0;-1731;-1488;-8;-193;2454;-10;-976;-1;1;0;0;0;0;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;;I;2;VITORIA;ES;42156;4702;0;47129;0;0;0;51831;-45643;-2474;0;0;-41;-48158;3673;76;0;-3998;-3167;-26;32;11696;-1675;2937;6610;-149;6461;-12;-276;6173;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;;I;2;RIBEIRAO PRETO;SP;42156;42683;0;7493;0;0;1385;51561;-15283;-9584;0;0;-12009;-36877;14684;691;1307;-8446;10659;-62;0;2685;-1633;5200;19884;0;19884;-68;-521;19295;0
