Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;41609;87684;0;15437;8;0;0;103130;-10234;-52883;0;0;-17455;-80572;22557;13251;4027;-16943;-12621;-353;0;48855;-28540;7676;30234;-631;29603;-2430;0;27173;-7062
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;41609;1520;0;94494;0;0;4402;100417;-86741;-7461;0;0;-655;-94858;5559;75;0;-10115;-4965;-10;3422;15508;-1400;2514;8073;59;8132;-24;0;8108;0
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;41609;2822;0;95707;0;0;14;98543;-101055;-263;0;0;-340;-101658;-3115;17;0;-4349;-4123;-25;3139;14108;-292;8474;5358;0;5358;0;0;5358;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;41609;77523;0;15624;0;0;49;93196;-18996;-7607;0;0;-20954;-47557;45639;19557;6009;-23372;-25496;-590;0;4698;-15841;-35035;10605;2415;13019;-1699;0;11320;-5350
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;41609;87813;0;4558;0;0;0;92371;-47979;0;0;0;-12020;-59999;32372;0;0;-809;-8903;-2078;0;1788;-1406;-11408;20963;0;20963;-3063;0;17900;-13274
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;41609;68999;0;22745;0;0;0;91744;-29174;-1723;0;0;-9739;-40637;51107;11629;5489;-22095;-14501;-268;0;3026;-12268;-28987;22120;784;22904;-953;0;21952;-8280
BANIF;20255;b1;;C;3;SAO PAULO;SP;41609;68665;0;11989;-1219;12240;0;91676;-49093;-5851;0;0;-8400;-63344;28332;690;261;-26052;-28685;-99;-15;9061;-26858;-71698;-43366;-38;-43404;-990;0;-44394;0
CSILATINA ARRENDAMENTO MERCANTIL S.A.;5883884;n1;;I;3;BARUERI;SP;41609;0;88014;18;2849;0;0;90881;0;-9533;-60697;0;-202;-70432;20450;78;0;-6668;-2858;-498;0;15447;-21605;-16104;4346;-744;3603;-1460;0;2143;0
BMW;51420;n1;;C;3;SAO PAULO;SP;41609;54909;10090;461;24900;0;0;90360;-20055;-32104;-8642;0;-10074;-70875;19485;999;3385;-5086;-9037;-1158;0;1618;-8349;-17628;1857;0;1857;-1398;0;459;0
CONFIDENCE;51671;b2;;C;2;BARUERI;SP;41609;0;0;1588;-1445;85360;0;85504;0;0;0;0;0;0;85504;1944;0;-32462;-45405;-5442;0;62835;-34927;-53456;32048;-352;31696;-12212;-3617;15868;0
AGIPLAN FINANCEIRA S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO;13660104;n1;;I;2;PORTO ALEGRE;RS;41609;81221;0;1685;0;0;0;82906;-3327;0;0;0;-17597;-20924;61982;6;598;-3414;-22091;-3606;0;1;-19;-28526;33457;-129;33328;-11773;-291;21264;-2225
SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7747410;n1;;I;2;BARUERI;SP;41609;79354;0;394;0;0;0;79748;-1539;0;0;0;-27796;-29335;50412;3918;4171;-2537;-13873;-4096;0;352;-480;-12545;37867;0;37867;-15170;0;22698;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;41609;61699;0;15761;0;0;10;77469;-18119;-4429;0;0;-9198;-31746;45723;13144;3007;-22803;-15657;-235;0;2662;-12713;-32596;13127;88;13216;-1073;0;12142;-3859
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;41609;2339;0;72362;0;0;0;74702;-72578;0;0;0;-464;-73042;1660;1;0;-4328;-2490;-26;-1971;4306;-108;-4617;-2957;3136;178;0;0;178;0
BANCO A.J. RENNER S.A.;92874270;b1;;I;2;PORTO ALEGRE;RS;41609;67146;0;5553;0;0;0;72698;-26532;0;0;0;-12767;-39300;33399;5371;7242;-11411;-16180;-3266;-341;75;-685;-19195;14204;14;14218;-3402;-1626;9189;-3919
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAIBA - SICREDI VANGUARDA PR/SP;78414067;b3S;;I;2;MEDIANEIRA;PR;41609;58364;0;13844;0;0;29;72237;-17584;-5013;0;0;-7711;-30308;41929;14882;3634;-16177;-16549;-324;0;2564;-11833;-23802;18127;1148;19274;-1153;0;18121;-4297
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;41609;33969;12369;23957;0;0;0;70295;-31883;-3348;-11824;0;-7531;-54586;15709;281;533;-7248;-4994;-965;-85;3344;-353;-9487;6223;-27;6196;-2245;-368;3583;-5013
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;;I;1;CURITIBA;PR;41609;36164;0;32478;0;0;0;68642;0;-1022;0;0;-1314;-2336;66306;862;0;-10886;-9049;-3262;0;2483;-6941;-26794;39513;0;39513;-3785;-1261;34466;-34890
LEASEPLAN ARRENDAMENTO MERCANTIL S.A.;4836002;n1;;I;3;BARUERI;SP;41609;0;67790;0;0;0;0;67790;0;-9717;-43935;0;43;-53609;14181;2481;0;-5896;-4654;-2486;0;1873;-1167;-9848;4333;-40;4293;-1880;0;2413;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;41609;6077;0;61713;0;0;0;67790;-65688;0;0;0;-46;-65733;2057;0;0;-6956;28076;0;33;622;-21841;-66;1990;62;2052;0;0;2052;0
NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;4379829;n1;;I;2;CURITIBA;PR;41609;61200;0;5757;0;0;0;66957;-13221;0;0;0;-56880;-70101;-3144;4183;61;-669;-20468;-4964;0;61759;-28237;11665;8521;0;8521;-2881;0;5640;-1300
BANCO SEMEAR S.A.;795423;b1;;I;2;BELO HORIZONTE;MG;41609;61003;0;2901;0;0;0;63904;-13848;0;0;0;-10696;-24544;39361;81;2551;-2936;-20736;-4254;0;10252;-45331;-60373;-21012;460;-20552;11790;-183;-8945;0
CAIXA GERAL;51815;b1;;C;3;SAO PAULO;SP;41609;33152;0;29365;879;0;0;63396;-26114;-2681;0;-1335;550;-29581;33815;24213;0;-24695;-22962;-4331;0;4510;-9417;-32681;1134;4;1138;-48881;0;-47743;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;;I;1;SAO PAULO;SP;41609;37137;0;26215;0;0;0;63351;0;-4227;0;0;-14598;-18824;44527;0;1830;-11581;-7638;-2706;0;520;-577;-20152;24375;1;24377;-2933;-886;20557;-9809
SCANIA BANCO S.A.;11417016;b2;;I;3;SAO BERNARDO DO CAMPO;SP;41609;56949;4283;2106;0;0;0;63338;-3211;-23887;-4012;0;-24345;-55456;7882;220;1437;-6005;-6181;-1694;1358;0;-460;-11325;-3443;598;-2845;1764;0;-1081;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;;I;1;FLORIANOPOLIS;SC;41609;55681;0;6482;0;0;0;62164;-14;-7732;0;0;-12379;-20125;42039;4;1047;-17703;-5664;-2257;0;205;-2725;-27092;14947;-850;14097;-6392;0;7705;-1597
MIZUHO;51554;b1;;I;3;SAO PAULO;SP;41609;12237;0;30114;15280;3728;0;61359;-9707;-25379;0;0;-40659;-75745;-14386;13228;0;-22068;-13341;-2301;4890;11629;-3458;-11422;-25808;0;-25808;11931;0;-13877;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b2;;I;3;GUARULHOS;SP;41609;59752;0;1029;99;0;0;60880;-18609;-28;0;0;-18094;-36730;24150;6;11230;-6038;-11975;-2972;0;747;-2249;-11252;12898;-2194;10703;-4475;0;6228;0
COOPERATIVA CENTRO BRASILEIRA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE LTDA.;37395399;b3S;;I;2;GOIANIA;GO;41609;51899;0;8585;0;0;0;60484;-16074;0;0;0;-4112;-20186;40297;1369;523;-9675;-9645;-128;0;733;-823;-17646;22651;41;22692;-60;0;22631;-5270
FATOR;50122;b1;;C;2;SAO PAULO;SP;41609;6243;0;35292;17183;0;0;58719;-40596;0;0;0;998;-39598;19121;28799;0;-33920;-25074;-4324;7753;6762;-948;-20952;-1832;754;-1078;3447;0;2369;0
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;41609;23152;0;22395;10624;1254;0;57425;-42810;-5548;0;0;-4739;-53097;4328;7107;711;-14896;-14535;-670;4529;5280;-2585;-15059;-10731;580;-10151;7306;-4874;-7719;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;41609;27512;0;28967;0;0;0;56479;-28187;0;0;0;-561;-28747;27732;1989;1850;-10790;-10844;-196;0;507;-2138;-19623;8109;194;8302;-94;0;8208;-3424
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;41609;28588;0;27472;0;0;0;56060;-22217;-1638;0;0;-5685;-29541;26519;6271;748;-10625;-5028;-106;0;1189;-4380;-11931;14588;-542;14046;-641;0;13406;-3870
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;41609;38310;0;17696;1;0;0;56007;-19710;-2846;0;0;-4703;-27259;28748;8652;2563;-14011;-9221;-187;0;2011;-7565;-17759;10989;7;10996;-671;0;10324;-4018
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;41609;34579;0;21195;0;0;0;55774;-17664;-470;0;0;-2545;-20679;35095;618;322;-10676;-6485;-54;0;0;-868;-17144;17952;1;17951;-17;-370;17564;-10890
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;41609;38652;0;16441;17;0;0;55110;-9130;-18960;0;0;-8661;-36751;18359;6843;1880;-8569;-6908;-213;0;14116;-9115;-1966;16393;219;16612;-1163;0;15449;-3970
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;;I;2;DOURADOS;MS;41609;44345;0;9759;0;0;1;54105;-9756;-4485;0;0;-6050;-20291;33814;7153;2779;-12234;-9356;-205;0;3008;-8096;-16951;16864;248;17111;-882;0;16229;-5558
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;;I;1;VITORIA;ES;41609;25974;0;27713;0;0;0;53687;-463;-13827;0;0;-9009;-23299;30388;581;887;-19542;-7258;-2005;0;6701;-5242;-25879;4509;686;5195;23474;0;28669;-9318
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;41609;44333;0;9097;0;0;0;53431;-14141;-1615;0;0;-3805;-19560;33870;1236;3742;-7815;-6845;-104;60;83;-2626;-12269;21601;257;21858;-350;0;21508;-1879
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;41609;41071;0;12018;0;0;16;53105;-10649;-4702;0;0;-5890;-21241;31864;8752;3936;-12961;-11254;-222;0;3006;-7817;-16560;15304;1214;16518;-826;0;15692;-2980
BANCO GERADOR S.A.;10664513;b1;;I;2;RECIFE;PE;41609;32327;0;8265;11826;0;0;52418;-11693;-7002;0;0;-33043;-51738;680;5825;795;-5502;-19999;-1964;0;1515;-680;-20010;-19330;0;-19330;7582;0;-11748;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO GAÚCHO - SICREDI PLANALTO GAÚCHO;88038260;b3S;;I;2;CRUZ ALTA;RS;41609;39866;0;11245;0;0;11;51123;-9920;-6412;0;0;-11910;-28242;22880;5476;1571;-9703;-3690;-118;0;2307;-5734;-9892;12989;-2151;10838;-920;0;9918;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;41609;33634;0;17050;0;0;0;50684;0;-14063;0;0;-2155;-16218;34466;3109;0;-22192;-6921;-2393;0;17746;-2348;-12999;21467;310;21776;-1149;-2312;18316;-10904
STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO;11932017;b2;;I;3;SAO PAULO;SP;41609;0;0;47634;-1144;3656;0;50146;-24951;-91;0;0;0;-25042;25104;25147;0;-20068;-9138;-2294;0;160;-5996;-12189;12915;0;12915;-2267;-934;9714;-6307
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;41609;23697;0;26182;0;0;0;49879;-13792;-10487;0;0;-7776;-32055;17823;473;550;-5655;-1199;-204;0;6643;-1483;-874;16950;46;16995;-659;0;16337;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB CREDICOONAI.;53923116;b3S;;I;2;RIBEIRAO PRETO;SP;41609;43144;0;5382;0;0;557;49083;-9426;-8259;0;0;-6223;-23908;25175;582;1388;-7271;-8915;-57;0;1714;-1584;-14143;11032;0;11032;0;0;11032;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;;I;2;LINHARES;ES;41609;45360;0;3098;0;0;0;48459;-7797;-3300;0;0;-15569;-26666;21792;2346;3567;-6679;-6630;-112;0;775;-1338;-8071;13722;44;13766;-212;0;13554;-5758
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;;I;3;SAO PAULO;SP;41609;5876;0;18424;13746;8643;0;46688;-6402;-18470;0;0;-141;-25013;21675;11730;0;-15591;-9839;-1731;0;997;-2770;-17205;4471;-191;4279;-356;0;3923;0
ICAP DO BRASIL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;9105360;n2;;I;3;RIO DE JANEIRO;RJ;41609;754;0;42761;3138;0;0;46652;-25057;-58;0;0;-38;-25153;21499;37493;3500;-14554;-43791;-4270;0;3507;-4180;-22294;-795;0;-795;0;0;-795;0
VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5192316;n1;;I;2;SANTO CRISTO;RS;41609;45900;0;289;0;0;0;46189;-5406;0;0;0;-14506;-19912;26277;1073;989;-898;-22552;-1850;0;44;-40;-23234;3043;0;3042;-1201;0;1841;0
FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;411939;n1;;I;2;JUNDIAI;SP;41609;43293;0;2808;0;0;0;46101;-9578;0;0;0;-3220;-12798;33303;2886;0;-1670;-14334;-1837;0;0;-8633;-23587;9716;74;9790;-5016;0;4774;-806
BANCO TRICURY S.A.;57839805;b2;;I;2;SAO PAULO;SP;41609;35091;0;10859;0;0;0;45951;-20162;0;0;0;-7124;-27285;18665;177;155;-3380;-4815;-2042;414;8214;-678;-1956;16710;1960;18670;-3641;-199;14829;-9671
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;;I;2;FLORIANOPOLIS;SC;41609;38993;0;6627;0;0;0;45620;-16005;0;0;0;-4167;-20172;25448;1913;419;-6807;-6380;-41;0;150;-758;-11504;13944;22;13966;-175;0;13792;-4229
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;;I;2;ERECHIM;RS;41609;36260;0;9165;0;0;3;45428;-12852;-2661;0;0;-3735;-19248;26180;7153;1818;-13387;-7440;-344;0;2879;-10080;-19400;6781;-20;6761;-486;0;6275;0
PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1800019;n1;;I;2;PORTO ALEGRE;RS;41609;48067;0;-3381;0;0;0;44686;-8678;0;0;0;-11943;-20621;24065;6;1765;-5030;-17549;-1990;0;1872;-2133;-23059;1006;0;1006;0;-105;901;0
SOROCRED   CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;4814563;n1;;I;2;BARUERI;SP;41609;43861;0;420;0;0;0;44281;-5881;0;0;0;-17737;-23617;20664;7145;6052;-1884;-15416;-2167;0;1271;-2618;-7618;13046;-607;12438;-4668;-28;7742;-825
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;;I;2;MARINGA;PR;41609;37236;0;6023;0;0;0;43259;-11788;-178;0;0;-5584;-17550;25709;4167;3183;-10554;-12397;-154;0;10;-1961;-17705;8004;-189;7815;-125;0;7690;-2130
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;;I;2;SANTA MARIA;RS;41609;34066;0;7462;0;0;9;41536;-10571;-4194;0;0;-2336;-17101;24435;6636;2126;-10422;-6395;-168;0;1652;-7086;-13658;10777;12;10790;-561;0;10228;-3615
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32995755;b3S;;I;2;TANGARA DA SERRA;MT;41609;35020;0;5320;0;0;0;40340;-6246;-6546;0;0;-5784;-18576;21764;5978;2174;-8721;-7080;-155;0;6034;-8116;-9886;11879;336;12214;-712;0;11502;-2451
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35571249;b3S;;I;2;JOAO PESSOA;PB;41609;34321;0;5957;0;0;0;40279;-11462;0;0;0;-2284;-13746;26533;664;1195;-4102;-1852;-56;0;843;-1828;-5135;21397;4;21402;-3;-221;21178;-7161
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT;70431630;b3S;;I;2;JUINA;MT;41609;36646;0;3597;0;0;0;40243;-2905;-4147;0;0;-3621;-10672;29571;5680;4500;-10480;-7444;-181;0;2243;-5879;-11561;18010;39;18048;-670;0;17378;-3340
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;;I;2;RODEIO BONITO;RS;41609;32305;0;6961;0;0;17;39282;-9937;-1707;0;0;-2404;-14049;25234;5692;1810;-11204;-6976;-115;0;1681;-5277;-14390;10843;-1;10842;-433;0;10409;-2483
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;;I;2;VENDA NOVA DO IMIGRANTE;ES;41609;34651;0;3470;0;0;0;38122;-8356;-2059;0;0;-5111;-15526;22596;1723;3508;-7905;-6581;-117;0;243;-1080;-10209;12387;31;12418;-191;0;12227;-5331
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;41609;5951;0;32047;0;0;0;37998;-32401;0;0;0;133;-32268;5730;243;0;-4736;5074;-23;0;5;-1311;-748;4982;-4;4978;-7;-176;4795;-3774
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;;I;3;RIO DE JANEIRO;RJ;41609;0;0;37897;-117;0;0;37780;0;-26;0;0;0;-26;37754;112083;513;-23309;-81085;-10448;0;5690;-3980;-535;37219;69;37288;-7850;-16254;13184;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;41609;16063;0;21329;0;0;0;37392;-17689;-8099;0;0;792;-24996;12395;186;198;-2581;-2033;-95;0;793;-533;-4065;8331;0;8331;0;-510;7821;-3753
BANCO FICSA S.A.;61348538;b1;;I;2;SAO PAULO;SP;41609;22284;0;15438;-458;0;0;37265;-18058;-3538;0;0;-10108;-31704;5561;60;5;-3936;-25686;-1404;0;2612;-4586;-32935;-27374;1214;-26159;7690;0;-18469;0
BANCO MONEO S.A.;7441209;b2;;I;2;CAXIAS DO SUL;RS;41609;36088;0;1164;0;0;0;37252;0;-10524;0;0;-9817;-20341;16911;776;212;-5241;-2079;-1304;0;42;-1358;-8953;7958;364;8322;-3467;0;4855;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE DO RIO GRANDE DO SUL - SICREDI NOROESTE RS;89049738;b3S;;I;2;TRES DE MAIO;RS;41609;29007;0;7392;0;0;3;36403;-8228;-2166;0;0;-5696;-16090;20313;4998;1770;-9464;-5792;-102;0;2152;-5018;-11455;8857;256;9113;-544;0;8569;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, OUTROS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO.;36900256;b3S;;I;2;CUIABA;MT;41609;31840;0;4432;0;0;0;36272;-8916;0;0;0;-3952;-12868;23405;763;452;-7373;-6547;-20;0;15;-3715;-16424;6980;130;7111;-39;0;7072;-6477
BANCO LUSO BRASILEIRO S.A.;59118133;b1;;I;2;SAO PAULO;SP;41609;33682;0;2562;0;8;0;36251;-18951;-9;0;0;-1394;-20354;15897;451;24;-7740;-9197;-1035;0;17242;-71980;-72235;-56337;260;-56077;-7453;0;-63531;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;41609;32636;0;3161;0;0;0;35797;-6641;-1939;0;0;-2342;-10923;24874;1487;2514;-5885;-5101;-116;0;293;-1438;-8246;16628;31;16659;-216;0;16443;-4052
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94433109;b3S;;I;2;PORTO ALEGRE;RS;41609;25853;0;9806;0;0;0;35659;-16292;0;0;0;-831;-17123;18536;1048;527;-5367;-4704;-66;0;8;-361;-8914;9621;1;9622;-269;-239;9115;-2436
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;;I;2;SAO PAULO;SP;41609;31466;0;3983;0;0;0;35449;-3781;0;0;0;-2617;-6397;29052;1440;337;-12133;-9216;-63;0;2485;-433;-17583;11468;19;11487;0;-807;10680;-5243
BANCO AZTECA DO BRASIL S.A.;9391857;b1;;I;3;RECIFE;PE;41609;34037;0;972;0;0;0;35009;-4333;0;0;0;-7307;-11640;23370;439;0;-1388;-19273;-1473;0;0;-688;-22383;986;-201;785;-1046;-35;-295;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;b3S;;I;2;TAPEJARA;RS;41609;26523;0;8155;0;0;8;34686;-8113;-2526;0;0;-5727;-16366;18320;5402;1058;-10200;-6821;-125;0;2127;-5117;-13676;4644;17;4661;-531;0;4130;-4562
KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6040559;n1;;I;2;FLORIANOPOLIS;SC;41609;34370;0;189;0;0;0;34559;-2803;0;0;0;-6003;-8807;25752;0;0;-732;-6863;-1419;0;7;-28;-9035;16717;0;16717;-5894;-58;10764;-1850
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO BRANCO - SICREDI OURO BRANCO RS;87853206;b3S;;I;2;TEUTONIA;RS;41609;25908;0;8572;0;0;0;34480;-10061;-2060;0;0;-3354;-15474;19006;5220;1159;-8799;-5983;-112;0;1812;-4667;-11369;7636;62;7698;-443;0;7255;-1639
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;41609;3604;0;30741;0;0;0;34344;-33410;-601;0;0;-334;-34344;0;0;0;-8668;8717;-48;0;0;-1;0;0;0;0;0;0;0;0
MÁXIMA;50201;b1;;C;2;RIO DE JANEIRO;RJ;41609;13755;0;8219;-369;12150;0;33755;-21786;0;0;0;-790;-22576;11179;3042;7;-6970;-16725;-1053;807;850;-999;-21042;-9863;0;-9863;4048;0;-5815;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;;I;2;SAO MIGUEL D'OESTE;SC;41609;27665;0;5396;0;0;397;33459;-10010;-1387;0;0;-2099;-13496;19962;2982;1306;-7211;-3613;-89;31;697;-1354;-7250;12712;-5;12707;-452;0;12256;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;;I;2;SAO GABRIEL DA PALHA;ES;41609;29869;0;3536;0;0;0;33406;-4670;-3489;0;0;-7669;-15828;17577;1396;3147;-6784;-5691;-122;0;382;-810;-8482;9096;77;9173;-197;0;8976;-5196
